Unnamed: 0,tconst,primaryTitle,originalTitle,runtimeMinutes,numVotes,label,year
1294,tt0065851,The Horror of Frankenstein,The Horror of Frankenstein,95,2510.0,False,1970
1331,tt0066819,The Beguiled,The Beguiled,105,17085.0,True,1971
1351,tt0067128,Get Carter,,112,32287.0,True,1971
1387,tt0068154,Trinity Is Still My Name,Continuavano a chiamarlo Trinità,117,15315.0,True,1971
1395,tt0068264,Ben,Ben,94,2825.0,False,1972
1400,tt0068346,The Mattei Affair,,116,1958.0,True,1972
1403,tt0068371,Godzilla vs. Gigan,Chikyû kogeki meirei: Gojira tai Gaigan,89,4743.0,False,1972
1419,tt0068732,Images,,104,6509.0,True,1972
1422,tt0068883,Ludwig,Ludwig,238,4873.0,True,1973
1432,tt0069090,Pink Floyd: Live at Pompeii,,92,9041.0,True,1972
1444,tt0069449,Up the Sandbox,,97,1434.0,False,1972
1446,tt0069464,Virgin Witch,,88,1215.0,False,1972
1452,tt0069762,Badlands,,94,70519.0,True,1973
1481,tt0070463,New Mischief by Emil,Nya hyss av Emil i Lönneberga,95,2490.0,True,1972
1483,tt0070509,The Paper Chase,,113,7653.0,True,1973
1494,tt0070809,A River Called Titas,,159,1121.0,True,1973
1497,tt0070903,The Way We Were,The Way We Were,118,24093.0,True,1973
1498,tt0070917,The Wicker Man,,88,77442.0,True,1973
1499,tt0070935,Procession of Memories,,164,1972.0,True,1973
1559,tt0073152,Kings of the Road,,175,5612.0,True,1976
1575,tt0073650,"Salo, or the 120 Days of Sodom",,117,57734.0,False,1975
1583,tt0074187,The Battle of Chile: Part II,,88,1064.0,True,1976
1595,tt0074412,Disco Godfather,,93,1501.0,False,1979
1607,tt0074575,Diamante Lobo,Diamante Lobo,94,1338.0,False,1976
1619,tt0074751,King Kong,King Kong,134,31735.0,False,1976
1627,tt0074937,Murder by Death,Murder by Death,95,36432.0,True,1976
1631,tt0075086,The Pom Pom Girls,,89,1086.0,False,1976
1651,tt0075811,The Sorcerer's Apprentice,Carodejuv ucen,73,1031.0,True,1978
1663,tt0076100,Grand Theft Auto,Grand Theft Auto,84,2677.0,False,1977
1666,tt0076191,The Incredible Melting Man,The Incredible Melting Man,84,4452.0,False,1977
1670,tt0076295,The Last House on Dead End Street,,78,2034.0,False,1973
1684,tt0076749,Maladolescenza,,94,1990.0,False,1977
1694,tt0077222,Belyy Bim Chernoe ukho,,182,2093.0,True,1977
1697,tt0077248,Blue Collar,Blue Collar,114,8194.0,True,1978
1716,tt0077713,I Spit on Your Grave,Day of the Woman,101,27637.0,False,1978
1717,tt0077729,In a Year with 13 Moons,In einem Jahr mit 13 Monden,124,4043.0,True,1978
1741,tt0078740,The Concorde... Airport '79,,113,6124.0,False,1979
1743,tt0078754,All That Jazz,,123,30341.0,True,1979
1749,tt0078872,The Black Stallion,The Black Stallion,118,12495.0,True,1979
1764,tt0079372,The Kid with the Golden Arm,Jin bi tong,86,1483.0,True,1979
1782,tt0079858,Scavenger Hunt,,116,2649.0,False,1979
1795,tt0080346,The Alien Dead,,74,1125.0,False,1980
1825,tt0081353,Popeye,,114,31035.0,False,1980
1834,tt0081730,"Run, Waiter, Run!",,88,1934.0,True,1981
1842,tt0082146,Caveman,Caveman,91,7692.0,False,1981
1871,tt0082666,"Ljubi, ljubi, al' glavu ne gubi",,90,1233.0,True,1981
1873,tt0082696,Madman,Madman,88,5553.0,False,1981
1875,tt0082714,Il marchese del Grillo,Il marchese del Grillo,135,3359.0,True,1981
1876,tt0082729,Time Stands Still,,103,1309.0,True,1982
1884,tt0082801,Neighbors,Neighbors,94,7864.0,False,1981
1886,tt0082812,Night School,,88,2694.0,False,1981
1894,tt0083019,Hellhole Women,,102,1050.0,False,1981
1902,tt0083226,Three Brothers,,113,1578.0,True,1981
1920,tt0083745,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean","Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",109,4479.0,True,1982
1932,tt0084018,Grand Hotel Excelsior,Grand Hotel Excelsior,115,1153.0,False,1982
1943,tt0084358,Deadly Circuit,Mortelle randonnée,120,2415.0,True,1983
1946,tt0084422,The Night of the Shooting Stars,La notte di San Lorenzo,107,4089.0,True,1982
1953,tt0084573,Raw Force,Raw Force,86,1792.0,False,1982
1969,tt0084780,A Tight Spot,Tesna koza,92,3217.0,True,1982
1970,tt0084786,They Call Me Bruce,They Call Me Bruce,87,1605.0,False,1982
2017,tt0085933,Merry Christmas Mr. Lawrence,,123,16773.0,True,1983
2019,tt0085937,Microwave Massacre,Microwave Massacre,76,2631.0,False,1979
2020,tt0085995,National Lampoon's Vacation,,98,103590.0,True,1983
2021,tt0086005,Never Cry Wolf,Never Cry Wolf,105,8032.0,True,1983
2023,tt0086013,Nightbeast,Nightbeast,80,1687.0,False,1982
2030,tt0086135,Atlantis Interceptors,,92,1727.0,False,1983
2044,tt0086346,Spacehunter: Adventures in the Forbidden Zone,Spacehunter: Adventures in the Forbidden Zone,90,5778.0,False,1983
2050,tt0086397,The Survivors,The Survivors,103,5031.0,False,1983
2053,tt0086425,Terms of Endearment,Terms of Endearment,132,58341.0,True,1983
2056,tt0086477,The Three Veterans,Tri veteráni,96,1102.0,True,1984
2057,tt0086494,Two of a Kind,,88,4140.0,False,1983
2065,tt0086655,One Deadly Summer,L'été meurtrier,133,4587.0,True,1983
2067,tt0086896,Angel,,94,3487.0,False,1983
2074,tt0086987,Bolero,Bolero,105,5419.0,False,1984
2097,tt0087606,The Legend of Suram Fortress,Ambavi Suramis tsikhitsa,88,1890.0,True,1985
2099,tt0087650,Love and Doves,,107,4569.0,True,1985
2108,tt0087821,Full Moon in Paris,,101,4451.0,True,1984
2144,tt0088961,Creature,,95,3745.0,False,1985
2157,tt0089280,Hobgoblins,,88,12838.0,False,1988
2167,tt0089569,Maxie,,98,1080.0,False,1985
2170,tt0089603,Mishima: A Life in Four Chapters,,120,10736.0,True,1985
2189,tt0090009,She,,106,1605.0,False,1984
2194,tt0090152,That's Dancing!,That's Dancing!,105,1048.0,True,1985
2219,tt0091027,Eye of the Tiger,Eye of the Tiger,92,1991.0,False,1986
2234,tt0091256,Permission,,137,1467.0,True,1987
2245,tt0091538,Mona Lisa,,104,16063.0,True,1986
2248,tt0091560,Mountaintop Motel Massacre,,95,1532.0,False,1983
2302,tt0092809,The Curse,,92,3143.0,False,1987
2312,tt0093093,The Glass Menagerie,,134,2036.0,True,1987
2322,tt0093176,Prom Night II,Hello Mary Lou: Prom Night II,97,5995.0,False,1987
2329,tt0093258,Rouge,Yim ji kau,96,2317.0,True,1987
2344,tt0093596,Nadine,,83,4000.0,False,1987
2354,tt0093833,Redneck Zombies,,84,3031.0,False,1989
2368,tt0094077,Surf Nazis Must Die,Surf Nazis Must Die,83,5584.0,False,1987
2396,tt0094828,Camille Claudel,Camille Claudel,175,6630.0,True,1988
2410,tt0095179,Friday the 13th Part VII: The New Blood,Friday the 13th Part VII: The New Blood,88,35743.0,False,1988
2418,tt0095296,Hero and the Terror,,96,3816.0,False,1988
2424,tt0095409,Johnny Be Good,Johnny Be Good,91,6583.0,False,1988
2432,tt0095530,Little Dorrit,,357,1106.0,True,1987
2446,tt0095922,Psycho Cop,,87,1245.0,False,1989
2451,tt0096018,Running on Empty,Running on Empty,116,15401.0,True,1988
2468,tt0096378,Vibes,Vibes,99,4194.0,False,1988
2472,tt0096804,American Ninja 3: Blood Hunt,American Ninja 3: Blood Hunt,89,5308.0,False,1989
2498,tt0097521,Homer and Eddie,,100,1852.0,False,1989
2499,tt0097527,The Horror Show,,95,3866.0,False,1989
2502,tt0097539,In the Line of Duty IV,Wong ga si je IV: Jik gik jing yan,94,1351.0,True,1989
2513,tt0097814,Kiki's Delivery Service,,103,135274.0,True,1989
2518,tt0097884,May Fools,,107,3096.0,True,1990
2529,tt0098136,Prom Night III: The Last Kiss,Prom Night III: The Last Kiss,97,2170.0,False,1990
2534,tt0098251,Blood and Sand,,113,1066.0,False,1989
2549,tt0098554,Uncle Buck,,100,91079.0,True,1989
2557,tt0099143,Black Rainbow,Black Rainbow,103,1655.0,False,1989
2560,tt0099266,My Mother's Castle,Le château de ma mère,98,5125.0,True,1990
2563,tt0099384,Death Spa,Death Spa,88,2366.0,False,1988
2574,tt0099654,Ghost Dad,,83,7866.0,False,1990
2589,tt0100046,The Long Walk Home,,97,3827.0,True,1990
2591,tt0100050,Look Who's Talking Too,Look Who's Talking Too,81,45944.0,False,1990
2617,tt0100747,Auntie Danielle,Tatie Danielle,112,3475.0,True,1990
2619,tt0100904,Watchers II,,101,1084.0,False,1990
2635,tt0101523,The Butcher's Wife,The Butcher's Wife,107,8394.0,False,1991
2648,tt0101761,The Doors,,140,89247.0,True,1991
2650,tt0101864,Crazy Safari,,96,1133.0,False,1991
2670,tt0102569,A Nymphoid Barbarian in Dinosaur Hell,,82,1673.0,False,1990
2675,tt0102721,Proof,Proof,86,6569.0,True,1991
2687,tt0102996,Strictly Business,Strictly Business,84,1999.0,False,1991
2710,tt0103927,Carry on Columbus,Carry on Columbus,91,2321.0,False,1992
2734,tt0104662,The Dark Side of the Heart,El lado oscuro del corazón,127,3616.0,True,1992
2758,tt0105179,Prom Night IV: Deliver Us from Evil,,92,1766.0,False,1991
2772,tt0105602,Tito and Me,Tito i ja,118,5587.0,True,1992
2776,tt0105719,The Vagrant,,91,1559.0,False,1992
2789,tt0106341,Bad Boy Bubby,Bad Boy Bubby,114,13444.0,True,1993
2790,tt0106343,The Bride with White Hair II,Bak fat moh lui zyun II,80,1060.0,False,1993
2819,tt0107130,A Home of Our Own,A Home of Our Own,104,3228.0,True,1993
2841,tt0107692,Ninja Scroll,Jûbê ninpûchô,94,36296.0,True,1993
2866,tt0108311,The Temp,The Temp,96,3239.0,False,1993
2867,tt0108339,Ticks,,85,4702.0,False,1993
2874,tt0108551,What's Love Got to Do with It,,118,20131.0,True,1993
2875,tt0108565,Wide Sargasso Sea,Wide Sargasso Sea,98,2037.0,False,1993
2898,tt0109456,Color of Night,Color of Night,121,23641.0,False,1994
2903,tt0109517,Cyborg Cop,,95,1176.0,False,1993
2913,tt0109791,Felidae,,82,4306.0,True,1994
2914,tt0109798,Revenge of the Musketeers,La fille de d'Artagnan,125,3320.0,False,1994
2922,tt0109965,Guyver: Dark Hero,,127,3387.0,False,1994
2923,tt0110022,The Hidden II,The Hidden II,93,1428.0,False,1993
2932,tt0110169,It's Pat: The Movie,,77,9825.0,False,1994
2934,tt0110201,Hail the Judge,Gau ban ji ma goon: Bak min Bau Ching Tin,106,3709.0,True,1994
2955,tt0110649,The New Age,,112,1149.0,False,1994
2963,tt0110857,Police Academy: Mission to Moscow,,83,33263.0,False,1994
2964,tt0110877,The Postman,Il postino,108,35429.0,True,1994
2978,tt0111216,Slaughter of the Innocents,Slaughter of the Innocents,104,1020.0,False,1993
2995,tt0112389,The Thief and the Cobbler,,90,3928.0,True,1993
3012,tt0112682,The City of Lost Children,,112,67095.0,True,1995
3031,tt0113403,A Midwinter's Tale,,99,2540.0,True,1995
3033,tt0113442,It Takes Two,,101,22031.0,False,1995
3037,tt0113500,Jury Duty,,88,7926.0,False,1995
3043,tt0113627,Leaving Las Vegas,,111,120030.0,True,1995
3054,tt0113824,Whisper of the Heart,Mimi wo sumaseba,111,58060.0,True,1995
3069,tt0114196,Proteus,Proteus,97,1140.0,False,1995
3081,tt0114508,Species,Species,108,78430.0,False,1995
3099,tt0115433,101 Dalmatians,101 Dalmatians,103,108573.0,False,1996
3107,tt0115639,Beautiful Girls,,112,32514.0,True,1996
3116,tt0115738,Box of Moonlight,Box of Moonlight,112,5578.0,True,1996
3118,tt0115744,Brassed Off,,108,19448.0,True,1996
3119,tt0115751,Breaking the Waves,Breaking the Waves,159,65164.0,True,1996
3125,tt0115940,A Summer's Tale,,113,7522.0,True,1996
3149,tt0116514,Hellraiser: Bloodline,,85,20729.0,False,1996
3154,tt0116692,Beyond Silence,,109,4292.0,True,1996
3160,tt0116752,Drifting Clouds,,97,7572.0,True,1996
3164,tt0116791,Killer Condom,,107,3012.0,False,1996
3176,tt0117039,Michael Collins,,133,30861.0,True,1996
3202,tt0117611,Shadow Builder,,101,1565.0,False,1998
3217,tt0117924,To Gillian on Her 37th Birthday,,93,4827.0,False,1996
3222,tt0118073,A Very Brady Sequel,A Very Brady Sequel,90,10635.0,False,1996
3232,tt0118663,B*A*P*S,B*A*P*S,91,5327.0,False,1997
3254,tt0119072,The First Semester,,95,1432.0,False,1997
3271,tt0119250,Fireworks,Hana-bi,103,29586.0,True,1997
3274,tt0119282,Hercules,,93,218490.0,True,1997
3279,tt0119361,In the Company of Men,,97,13518.0,True,1997
3302,tt0119887,The Pest,The Pest,84,8383.0,False,1997
3312,tt0120088,Wicked,,88,3014.0,False,1998
3327,tt0120324,A Simple Plan,A Simple Plan,121,67538.0,True,1998
3344,tt0120689,The Green Mile,,189,1218745.0,True,1999
3359,tt0120789,Pleasantville,Pleasantville,124,126079.0,True,1998
3379,tt0123221,Just the Ticket,,115,1945.0,False,1998
3381,tt0123335,Zatoichi's Revenge,,84,1309.0,True,1965
3387,tt0124207,The Thief,,96,5214.0,True,1997
3435,tt0133363,Lovers of the Arctic Circle,Los amantes del Círculo Polar,112,18746.0,True,1998
3436,tt0133826,Guru,Guru,136,3065.0,True,1997
3437,tt0134084,Scream 3,,116,131253.0,False,2000
3444,tt0135673,The Auntie from Chicago,I theia apo to Chicago,72,1616.0,True,1957
3456,tt0138681,The Opportunists,The Opportunists,90,1186.0,False,2000
3479,tt0142236,Dragon Ball Z: Revival Fusion,,51,10585.0,True,1995
3488,tt0143907,Country of the Deaf,Strana glukhikh,105,1393.0,True,1998
3501,tt0145653,Angela's Ashes,,145,21483.0,True,1999
3510,tt0149601,Cholera Street,Agir Roman,120,10839.0,True,1997
3518,tt0152015,Pola X,,134,4796.0,False,1999
3540,tt0158011,The Eternal,,95,1496.0,False,1998
3555,tt0162973,Get Real,,108,13945.0,True,1998
3567,tt0164982,Zatoichi Goes to the Fire Festival,,96,1300.0,True,1970
3569,tt0165078,After Life,,119,11291.0,True,1998
3591,tt0167350,Progeny,Progeny,98,1570.0,False,1998
3594,tt0167456,Thunderbirds,Thunderbirds,95,13690.0,False,2004
3603,tt0168972,Love & Pop,Love & Pop,110,1352.0,True,1998
3632,tt0176326,Without Evidence,Without Evidence,99,1072.0,False,1995
3639,tt0177749,Enlightenment Guaranteed,,109,1306.0,True,1999
3644,tt0179183,Fortress 2: Re-Entry,Fortress 2,92,6889.0,False,2000
3674,tt0185431,Little Nicky,Little Nicky,90,102532.0,False,2000
3684,tt0187318,Moondram Pirai,,143,2783.0,True,1982
3686,tt0188030,Butterfly,,96,8794.0,True,1999
3698,tt0190590,"O Brother, Where Art Thou?",,107,300505.0,True,2000
3724,tt0199354,Be There or Be Square,Bu jian bu san,103,1194.0,True,1998
3738,tt0202623,The Third Wheel,The Third Wheel,91,4731.0,False,2002
3744,tt0203632,The Princess and the Warrior,Der Krieger und die Kaiserin,135,14415.0,True,2000
3755,tt0207341,Biwi No. 1,,159,5678.0,False,1999
3767,tt0210916,Postmen in the Mountains,,93,1510.0,True,1999
3774,tt0211941,Beat,,93,1531.0,False,2000
3849,tt0237309,His Highness Abdullah,His Highness Abdullah,156,1281.0,True,1990
3859,tt0240419,La Cienaga,,103,6380.0,True,2001
3862,tt0240641,"Just, Melvin: Just Evil",,96,1643.0,True,2000
3865,tt0241527,Harry Potter and the Sorcerer's Stone,Harry Potter and the Sorcerer's Stone,152,715598.0,True,2001
3866,tt0241663,To the Left of the Father,Lavoura Arcaica,163,1813.0,True,2001
3875,tt0242601,The Book of Stone,El libro de piedra,99,1026.0,True,1969
3879,tt0243876,The Duel,,106,1643.0,False,2000
3881,tt0244479,Dark Blue World,,112,5742.0,True,2001
3892,tt0245837,Chunhyang,,116,1657.0,True,2000
3909,tt0248617,Yaadein...,,171,3427.0,False,2001
3914,tt0249188,Thoovanathumbikal,,151,3967.0,True,1987
3917,tt0250125,Under the Skin of the City,Zir-e poost-e shahr,92,1491.0,True,2001
3921,tt0251174,Chilly Dogs,,86,1696.0,False,2001
3933,tt0252489,The Chaos Class Is on Vacation,,97,17419.0,True,1977
3939,tt0253143,Inek Saban,,71,4060.0,True,1978
3943,tt0253622,The Stupid Millionaire,Salak Milyoner,84,7198.0,True,1974
3949,tt0253970,Yuz Numarali Adam,,79,5489.0,True,1978
3970,tt0258470,Bubble Boy,Bubble Boy,84,32701.0,False,2001
3971,tt0258827,Girls on Top,,90,4115.0,False,2001
3997,tt0264051,Sultan,,88,3584.0,True,1978
4003,tt0265086,Black Hawk Down,,144,380848.0,True,2001
4009,tt0265343,Monsoon Wedding,Monsoon Wedding,114,25440.0,True,2001
4018,tt0266875,Raat,Raat,127,1103.0,True,1992
4040,tt0270919,Ditto,Donggam,110,2052.0,True,2000
4051,tt0272736,Let's Be Friends!,,149,5416.0,False,2002
4073,tt0278501,In Harihar Nagar,In Harihar Nagar,133,3550.0,True,1990
4090,tt0280949,Miranda,Miranda,90,1937.0,False,2002
4101,tt0282687,Life or Something Like It,,103,25003.0,False,2002
4110,tt0284137,Gadar: Ek Prem Katha,,170,10848.0,True,2001
4119,tt0286009,Les rois mages,,102,2221.0,False,2001
4128,tt0287803,Fate: Tales About Darkness,,119,5595.0,True,2001
4132,tt0288869,Privates Lives,,97,1156.0,False,2001
4136,tt0289616,Whacked!,Whacked!,91,2320.0,False,2002
4147,tt0291579,"He Loves Me, He Loves Me Not",,92,18823.0,True,2002
4161,tt0294939,The Bomber,,128,2004.0,False,2001
4162,tt0295375,More Ants in the Pants,,85,2998.0,False,2002
4199,tt0303970,Geung see dai si doi,Geung see dai si doi,112,1413.0,False,2003
4213,tt0306846,"No Pain, No Gain","No Pain, No Gain",129,3416.0,False,2004
4215,tt0307076,Lovers & Leavers,,117,1710.0,False,2002
4233,tt0310149,The Princess Blade,,92,2990.0,False,2001
4236,tt0310281,A Mighty Wind,A Mighty Wind,91,27392.0,True,2003
4247,tt0313542,Runaway Jury,,127,95176.0,True,2003
4269,tt0317226,Marooned in Iraq,,100,1464.0,True,2002
4270,tt0317234,Painted Fire,,120,2669.0,True,2002
4274,tt0318034,Russian Ark,Russkiy kovcheg,99,20033.0,True,2002
4283,tt0320512,The Smashing Machine,The Smashing Machine,93,1735.0,True,2002
4293,tt0325675,Boats Out of Watermelon Rinds,Karpuz Kabugundan Gemiler Yapmak,97,5910.0,True,2004
4297,tt0326600,Maine Dil Tujhko Diya,Maine Dil Tujhko Diya,154,1177.0,False,2002
4332,tt0332136,If Only,,92,32192.0,True,2004
4341,tt0334405,Spellbound,,97,12170.0,True,2002
4342,tt0334416,Stevie,,140,2608.0,True,2002
4370,tt0340110,Fat Pizza,Fat Pizza,96,3573.0,False,2003
4375,tt0342150,Bukowski: Born into This,,130,3473.0,True,2003
4398,tt0349113,Ax 'Em,,71,1968.0,False,1992
4419,tt0354538,Ek Aur Ek Gyarah: By Hook or by Crook,,144,1980.0,False,2003
4422,tt0356159,Hellbent,Hellbent,84,2471.0,False,2004
4423,tt0356443,The Bridge of San Luis Rey,,120,3505.0,False,2004
4429,tt0357585,Decoys,,95,4899.0,False,2004
