Unnamed: 0,tconst,primaryTitle,originalTitle,runtimeMinutes,numVotes,label,year
1913,tt0083590,The Atomic Cafe,The Atomic Cafe,86,4078.0,True,1982
1937,tt0084237,The Last Unicorn,,92,25827.0,True,1982
1942,tt0084357,The Living Dead Girl,La morte vivante,86,2130.0,False,1982
1949,tt0084477,Partners,Partners,93,1304.0,False,1982
1979,tt0084934,Yol,,114,13274.0,True,1982
1984,tt0085244,The Big Chill,,105,35691.0,True,1983
1986,tt0085276,Breathless,Breathless,100,9111.0,False,1983
2001,tt0085518,Faces of Death II,Faces of Death II,85,1911.0,False,1981
2022,tt0086011,A Night in Heaven,,83,1324.0,False,1983
2027,tt0086087,Pauline at the Beach,Pauline à la plage,95,8826.0,True,1983
2028,tt0086102,Phar Lap,,107,1733.0,True,1983
2089,tt0087414,The Hit,,98,8120.0,True,1984
2102,tt0087746,Mortuary,Mortuary,93,2187.0,False,1983
2103,tt0087759,Murder-Rock: Dancing Death,Murderock - Uccide a passo di danza,93,1745.0,False,1984
2120,tt0088175,Sta se zgodi kad se ljubav rodi,Sta se zgodi kad se ljubav rodi,103,1129.0,True,1984
2123,tt0088224,Tank,,113,4269.0,False,1984
2130,tt0088379,The Warrior and the Sorceress,The Warrior and the Sorceress,81,2008.0,False,1984
2137,tt0088782,Before Stonewall,Before Stonewall,87,1079.0,True,1984
2158,tt0089308,Howling II: ... Your Sister Is a Werewolf,Howling II: Stirba - Werewolf Bitch,91,6997.0,False,1985
2162,tt0089420,King David,King David,114,2277.0,False,1985
2172,tt0089622,Morons from Outer Space,Morons from Outer Space,86,1891.0,False,1985
2176,tt0089746,The Funeral,Osôshiki,124,1231.0,True,1984
2182,tt0089847,The Protector,,91,4438.0,False,1985
2201,tt0090356,Young Lady Chatterley II,,86,1149.0,False,1985
2204,tt0090563,Betty Blue,37°2 le matin,185,20578.0,True,1986
2205,tt0090565,Four Adventures of Reinette and Mirabelle,4 aventures de Reinette et Mirabelle,99,2597.0,True,1987
2206,tt0090576,The Assault,,141,3177.0,True,1986
2207,tt0090579,Voyeur,Abel,100,2289.0,True,1986
2222,tt0091064,The Fly,The Fly,96,171445.0,True,1986
2246,tt0091544,Monster in the Closet,,90,2588.0,False,1986
2268,tt0091990,Sorority House Massacre,,74,3217.0,False,1986
2273,tt0092117,True Stories,,89,6427.0,True,1986
2278,tt0092297,Zombie Nightmare,Zombie Nightmare,89,3475.0,False,1987
2282,tt0092548,American Ninja 2: The Confrontation,American Ninja 2: The Confrontation,90,8604.0,False,1987
2284,tt0092558,Motherland Hotel,,101,3751.0,True,1987
2299,tt0092798,Critical Condition,,97,3400.0,False,1987
2306,tt0092929,Drowning by Numbers,,118,9937.0,True,1988
2309,tt0093036,Flowers in the Attic,Flowers in the Attic,93,9959.0,False,1987
2314,tt0093111,The Grand Highway,,104,1556.0,True,1987
2316,tt0093132,Hachi-ko,,107,5073.0,True,1987
2348,tt0093756,Police Academy 4: Citizens on Patrol,,88,41984.0,False,1987
2359,tt0093986,Slam Dance,Slam Dance,92,1520.0,False,1987
2378,tt0094361,You Talkin' to Me?,You Talkin' to Me?,97,1068.0,False,1987
2379,tt0094407,Odipussi,Ödipussi,88,3717.0,True,1988
2382,tt0094594,1969,1969,95,3739.0,False,1988
2389,tt0094737,Big,,104,210527.0,True,1988
2391,tt0094794,The Brain,,94,2397.0,False,1988
2394,tt0094813,Bulletproof,Bulletproof,93,1344.0,False,1987
2416,tt0095262,Mobile Suit Gundam: Char's Counterattack,Kidô Senshi Gundam: Gyakushû no Shâ,124,1573.0,True,1988
2427,tt0095467,A Short Film About Love,Krótki film o milosci,87,21976.0,True,1988
2430,tt0095497,The Last Temptation of Christ,The Last Temptation of Christ,164,55361.0,True,1988
2431,tt0095511,La lectrice,,99,1610.0,True,1988
2453,tt0096037,Satisfaction,,92,3514.0,False,1988
2487,tt0097263,Edge of Sanity,,85,1457.0,False,1989
2521,tt0097940,Mystery Train,,110,27376.0,True,1989
2537,tt0098319,Shirley Valentine,,108,7768.0,True,1989
2552,tt0098999,Agneepath,Agneepath,174,8791.0,True,1990
2565,tt0099395,Def by Temptation,Def by Temptation,95,1550.0,False,1990
2583,tt0099785,Home Alone,Home Alone,103,522658.0,True,1990
2597,tt0100151,Mindwalk,Mindwalk,112,3034.0,True,1990
2604,tt0100332,Paris Is Burning,Paris Is Burning,71,14395.0,True,1990
2642,tt0101660,The Dark Backward,The Dark Backward,101,3660.0,False,1991
2644,tt0101698,Defending Your Life,,112,18397.0,True,1991
2649,tt0101775,Drop Dead Fred,Drop Dead Fred,103,28135.0,False,1991
2655,tt0102011,"He Said, She Said","He Said, She Said",115,6876.0,False,1991
2657,tt0102095,If Looks Could Kill,If Looks Could Kill,88,6914.0,False,1991
2665,tt0102388,The Man in the Moon,The Man in the Moon,99,16319.0,True,1991
2671,tt0102583,"Olivier, Olivier","Olivier, Olivier",110,1756.0,True,1992
2680,tt0102816,Center Stage,,126,2068.0,True,1991
2691,tt0103077,There's Nothing Out There,,91,1536.0,False,1991
2716,tt0104028,The Black Bomber,,116,3185.0,True,1992
2724,tt0104299,Freejack,,110,15791.0,False,1992
2731,tt0104605,Khiladi,Khiladi,157,7963.0,True,1992
2733,tt0104658,L.627,L.627,145,1927.0,True,1992
2746,tt0104837,Meatballs 4,,84,2336.0,False,1992
2751,tt0105046,Of Mice and Men,,115,42645.0,True,1992
2753,tt0105089,The Panama Deception,,91,1078.0,True,1992
2754,tt0105104,Passenger 57,,84,47083.0,False,1992
2770,tt0105526,The Taking of Beverly Hills,,96,1197.0,False,1991
2775,tt0105652,Pushing Hands,Tui shou,105,4074.0,True,1991
2778,tt0105764,Visions of Light,,92,3175.0,True,1992
2808,tt0106761,Double Dragon,Double Dragon,96,13118.0,False,1994
2811,tt0106877,Father Hood,Father Hood,95,3102.0,False,1993
2829,tt0107321,King Uncle,,171,2810.0,False,1993
2833,tt0107387,Leprechaun,,92,25966.0,False,1993
2836,tt0107507,Manhattan Murder Mystery,,104,42564.0,True,1993
2840,tt0107625,Mother's Day,,95,2056.0,True,1994
2847,tt0107894,Psycho Cop Returns,,80,2590.0,False,1993
2862,tt0108255,Super Mario Bros.,,104,52587.0,False,1993
2871,tt0108447,The Unnamable II: The Statement of Randolph Carter,The Unnamable II: The Statement of Randolph Carter,104,1024.0,False,1992
2881,tt0109066,Vive L'Amour,,118,3890.0,True,1994
2915,tt0109809,FleshEater,FleshEater,88,1492.0,False,1988
2928,tt0110081,To Live,Huo zhe,133,17363.0,True,1994
2939,tt0110255,Kickboxer 4: The Aggressor,,90,3420.0,False,1994
2953,tt0110613,My Girl 2,My Girl 2,99,19313.0,False,1994
2969,tt0110989,Richie Rich,Ri¢hie Ri¢h,95,67078.0,False,1994
2971,tt0111019,Wild Reeds,Les roseaux sauvages,110,5675.0,True,1994
2975,tt0111174,Showdown,Showdown,98,1067.0,False,1993
2977,tt0111190,The Silence of the Hams,Il silenzio dei prosciutti,81,5520.0,False,1994
2980,tt0111282,Stargate,Stargate,116,184134.0,True,1994
2989,tt0111786,In the Heat of the Sun,Yang guang can lan de ri zi,134,4315.0,True,1994
3006,tt0112602,Bushwhacked,,90,5987.0,False,1995
3079,tt0114489,Soldier Boyz,,90,1205.0,False,1995
3080,tt0114496,Something to Talk About,,106,14839.0,False,1995
3136,tt0116261,Eye of God,Eye of God,84,1193.0,True,1997
3137,tt0116269,Faithful,Faithful,91,2087.0,False,1996
3139,tt0116289,Feeling Minnesota,,99,10982.0,False,1996
3146,tt0116426,The God of Cookery,,88,8687.0,True,1996
3165,tt0116828,The Last Days of Frankie the Fly,,96,1842.0,False,1996
3179,tt0117070,Mojave Moon,Mojave Moon,95,2572.0,False,1996
3191,tt0117372,The Preacher's Wife,The Preacher's Wife,123,11819.0,False,1996
3195,tt0117482,Ripe,,92,1085.0,False,1996
3201,tt0117609,Sgt. Kabukiman N.Y.P.D.,Sgt. Kabukiman N.Y.P.D.,105,2915.0,False,1990
3243,tt0118826,The Castle,The Castle,85,15860.0,True,1997
3244,tt0118843,"Black Cat, White Cat",,127,52713.0,True,1998
3255,tt0119084,The Ex,The Ex,87,1158.0,False,1996
3266,tt0119203,Glam,Glam,92,2404.0,False,1997
3269,tt0119239,Gupt: The Hidden Truth,,173,4905.0,True,1997
3286,tt0119502,The Last Time I Committed Suicide,,92,2238.0,False,1997
3296,tt0119670,The Mighty,,100,12911.0,True,1998
3339,tt0120619,Break Up,Break Up,100,1858.0,False,1998
3343,tt0120670,Firestorm,Firestorm,89,3939.0,False,1998
3345,tt0120696,Hard Rain,Hard Rain,97,34763.0,False,1998
3351,tt0120731,The Legend of 1900,,169,62087.0,True,1998
3361,tt0120836,Lost & Found,Lost & Found,100,6465.0,False,1999
3369,tt0120917,The Emperor's New Groove,,78,192434.0,True,2000
3383,tt0123391,Brigada Diverse intra in actiune,,100,1738.0,True,1970
3404,tt0127834,Seven Years Bad Luck,,62,1213.0,True,1921
3410,tt0128445,Rushmore,,93,178673.0,True,1998
3413,tt0129387,There's Something About Mary,,119,302761.0,True,1998
3418,tt0130192,Postmortem,,105,2021.0,False,1998
3420,tt0130444,Aimee & Jaguar,Aimée & Jaguar,125,6447.0,True,1999
3430,tt0132245,Driven,Driven,116,40605.0,False,2001
3462,tt0139809,The Thirteenth Floor,The Thirteenth Floor,100,70085.0,True,1999
3470,tt0140534,Sathi Leelavathi,,151,1359.0,True,1995
3481,tt0142243,Dragon Ball Z: Wrath of the Dragon,,52,8497.0,True,1995
3487,tt0143861,Scratch,,92,2785.0,True,2001
3497,tt0145033,Kingdom of Crooked Mirrors,,75,1287.0,True,1963
3541,tt0158610,The Fall of Rock & Roll,,106,3140.0,True,1989
3561,tt0163676,The in Crowd,The In Crowd,105,4540.0,False,2000
3574,tt0165623,Angst,,87,10269.0,True,1983
3584,tt0166370,Subconscious Cruelty,Subconscious Cruelty,92,1824.0,False,2000
3629,tt0175536,Freeway II: Confessions of a Trickbaby,Freeway II: Confessions of a Trickbaby,97,2962.0,False,1999
3630,tt0175880,Magnolia,Magnolia,188,302174.0,True,1999
3631,tt0176269,Universal Soldier: The Return,Universal Soldier: The Return,83,28923.0,False,1999
3637,tt0177650,Company Man,Company Man,95,2073.0,False,2000
3645,tt0179918,Kamiondzije opet voze,Kamiondzije opet voze,88,1146.0,True,1984
3646,tt0180052,The Adventures of Pluto Nash,,95,25485.0,False,2002
3678,tt0186725,Zatoichi's Cane Sword,Zatôichi tekka-tabi,93,1169.0,True,1967
3690,tt0188766,King of Comedy,Hei kek ji wong,85,6806.0,True,1999
3695,tt0190332,"Crouching Tiger, Hidden Dragon",Wo hu cang long,120,262431.0,True,2000
3706,tt0192718,The Man Who Sleeps,,77,3498.0,True,1974
3714,tt0196069,Samsara,Samsara,145,7829.0,True,2001
3715,tt0196219,The Wrecking Crew,,80,1232.0,False,2000
3718,tt0196635,International Khiladi,International Khiladi,175,2216.0,False,1999
3728,tt0200087,Sarfarosh,,174,25084.0,True,1999
3736,tt0201844,Survival Island,Survival Island,85,4228.0,False,2002
3749,tt0205461,Thomas and the Magic Railroad,,85,4218.0,False,2000
3759,tt0209144,Memento,Memento,113,1180579.0,True,2000
3761,tt0209463,The Wind Will Carry Us,,118,10261.0,True,1999
3779,tt0212742,After Alice,After Alice,100,1750.0,False,2000
3781,tt0213790,The Ladies Man,,84,13018.0,False,2000
3802,tt0220506,Halloween: Resurrection,Halloween: Resurrection,94,41851.0,False,2002
3817,tt0227277,Burnt Money,,125,6425.0,True,2000
3825,tt0232960,Woh Kaun Thi?,Woh Kaun Thi?,140,1029.0,True,1964
3830,tt0233656,Epicenter,Epicenter,102,1384.0,False,2000
3831,tt0233687,The Eyes of Tammy Faye,The Eyes of Tammy Faye,79,1719.0,True,2000
3835,tt0234652,Sanctimony,Sanctimony,87,1586.0,False,2000
3869,tt0242150,Xchange,,110,2552.0,False,2001
3887,tt0245573,XX/XY,,91,3205.0,False,2002
3898,tt0246989,Tomcats,,95,18199.0,False,2001
3902,tt0247944,Badal,,166,1349.0,False,2000
3908,tt0248547,Tholi Prema,Tholi Prema,146,3869.0,True,1998
3931,tt0252487,The Chaos Class,,87,39349.0,True,1975
3968,tt0258291,Wings of Glass,,105,1559.0,False,2000
3974,tt0259324,Ghost Rider,Ghost Rider,110,231319.0,False,2007
3982,tt0261199,The Price of Air,The Price of Air,88,1128.0,False,2000
3986,tt0262432,George Washington,George Washington,89,8177.0,True,2000
3987,tt0262455,Gundamma Katha,Gundamma Katha,166,1486.0,True,1962
3989,tt0262942,Savage Souls,,120,1888.0,True,2001
4016,tt0266543,Finding Nemo,,100,993387.0,True,2003
4019,tt0266987,Spy Game,,126,153146.0,True,2001
4026,tt0268282,The Elm-Chanted Forest,Cudesna suma,83,1425.0,True,1986
4029,tt0269356,Ice Planet,,83,1041.0,False,2001
4035,tt0270321,Dr. Babasaheb Ambedkar,,197,1797.0,True,2000
4054,tt0273718,Commissar Shakespeare,,113,3222.0,False,2000
4057,tt0274497,The Ignorant Fairies,,106,9029.0,True,2001
4066,tt0276744,13 Moons,13 Moons,93,1233.0,False,2002
4069,tt0277615,Bug,,86,1124.0,True,2002
4079,tt0279983,Nereye Bakiyor Bu Adamlar,Nereye Bakiyor Bu Adamlar,88,1772.0,True,1976
4092,tt0281373,Snow Dogs,,99,26380.0,False,2002
4108,tt0283885,Anja & Viktor,Anja & Viktor,90,1381.0,False,2001
4123,tt0286716,Hulk,,138,260766.0,False,2003
4126,tt0287467,Talk to Her,Hable con ella,112,109499.0,True,2002
4144,tt0291131,The Devils,Les diables,105,1194.0,True,2002
4145,tt0291376,Nayak: The Real Hero,Nayak: The Real Hero,187,15736.0,True,2001
4150,tt0292490,Dil Chahta Hai,Dil Chahta Hai,183,70185.0,True,2001
4197,tt0303816,Cabin Fever,Cabin Fever,93,76510.0,False,2002
4203,tt0304711,The Order,The Order,102,17432.0,False,2003
4235,tt0310254,Tumko Na Bhool Paayenge,,160,2946.0,False,2002
4244,tt0312773,The Man of the Year,O Homem do Ano,105,2869.0,True,2003
4260,tt0315543,Open Hearts,Elsker dig for evigt,113,10116.0,True,2002
4262,tt0315642,Wazir,,103,18501.0,True,2016
4290,tt0323571,Nemesis Game,Nemesis Game,92,2151.0,False,2003
4315,tt0328844,The Inheritance,,115,4697.0,True,2003
4321,tt0329393,Mr. and Mrs. Iyer,,120,4776.0,True,2002
4328,tt0330536,A Colt Is My Passport,,84,1933.0,True,1967
4338,tt0333764,Blue Gate Crossing,,85,3661.0,True,2002
4350,tt0337721,The Snow Walker,,103,10448.0,True,2003
4374,tt0341495,Naked Weapon,,92,7448.0,False,2002
4387,tt0346491,Alexander,,175,166862.0,False,2004
4394,tt0347457,Daybreak,,110,1474.0,True,2003
4427,tt0357282,The King,,130,2131.0,True,2002
4435,tt0359013,Blade: Trinity,Blade: Trinity,113,172067.0,False,2004
4448,tt0361841,Little Black Book,,107,17925.0,False,2004
4455,tt0362270,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,119,189780.0,True,2004
4473,tt0366555,Dead Scared,The Hazing,87,1765.0,False,2004
4477,tt0366840,Okkadu,,171,9170.0,True,2003
4514,tt0372873,Dragon Wars: D-War,,107,24278.0,False,2007
4555,tt0377818,The Dukes of Hazzard,The Dukes of Hazzard,104,77620.0,False,2005
4580,tt0381681,Before Sunset,,80,250751.0,True,2004
4593,tt0382628,Dark Water,,105,61511.0,False,2005
4606,tt0385002,Green Street Hooligans,,109,147163.0,True,2005
4612,tt0385751,The Ketchup Effect,Hip Hip Hora!,90,4678.0,False,2004
4633,tt0388285,Going the Distance,,93,3633.0,False,2004
4638,tt0388795,Brokeback Mountain,,134,342121.0,True,2005
4673,tt0397401,Drop Dead Sexy,Drop Dead Sexy,83,2423.0,False,2005
4691,tt0402022,AEon Flux,Æon Flux,93,126687.0,False,2005
4694,tt0402230,The Great New Wonderful,,88,1492.0,False,2005
4699,tt0402906,Czech Dream,Ceský sen,90,2244.0,True,2004
4700,tt0403016,Supercross,,80,4656.0,False,2005
4719,tt0407732,Dirty Deeds,Dirty Deeds,87,8522.0,False,2005
