Unnamed: 0,tconst,primaryTitle,originalTitle,runtimeMinutes,numVotes,label,year
1169,tt0062078,Operation Kid Brother,OK Connery,104,1388.0,False,1967
1189,tt0062741,The Blood of Fu Manchu,,92,1318.0,False,1968
1220,tt0063483,"Rachel, Rachel",,101,3259.0,True,1968
1235,tt0063977,99 Women,,83,1394.0,False,1969
1245,tt0064265,Du bei dao wang,,105,1267.0,True,1969
1255,tt0064473,The Illustrated Man,The Illustrated Man,103,2951.0,False,1969
1298,tt0065976,Let It Be,,81,5983.0,True,1969
1302,tt0066104,She Killed in Ecstasy,,80,1731.0,False,1971
1310,tt0066319,Ryan's Daughter,,206,9459.0,True,1970
1325,tt0066639,The Ceremony,Gishiki,123,1046.0,True,1971
1327,tt0066740,The Abominable Dr. Phibes,The Abominable Dr. Phibes,94,14565.0,True,1971
1349,tt0067119,Fright,,87,1487.0,False,1971
1368,tt0067592,The Devil's Nightmare,La plus longue nuit du diable,95,1829.0,False,1971
1370,tt0067601,The Possession of Joel Delaney,,105,1021.0,False,1972
1373,tt0067778,Murmur of the Heart,,118,9584.0,True,1971
1386,tt0068000,Snake Fist Fighter,Diao shou guai zhao,80,1843.0,False,1973
1389,tt0068161,The Dawns Here Are Quiet,A zori zdes tikhie,188,4155.0,True,1972
1390,tt0068182,"Aguirre, the Wrath of God","Aguirre, der Zorn Gottes",95,55339.0,True,1972
1399,tt0068326,Butterflies Are Free,Butterflies Are Free,109,4982.0,True,1972
1406,tt0068421,The Cowboys,,134,14015.0,True,1972
1407,tt0068504,The Mansion of Madness,,99,1012.0,False,1973
1411,tt0068611,Frenzy,,116,44037.0,True,1972
1414,tt0068649,The Gore Gore Girls,,81,2454.0,False,1972
1420,tt0068767,Fist of Fury,,106,29176.0,True,1972
1428,tt0069005,Night of the Lepus,Night of the Lepus,88,4859.0,False,1972
1433,tt0069097,"Play It Again, Sam",,85,25890.0,True,1972
1437,tt0069278,Skyjacked,,101,1968.0,False,1972
1440,tt0069303,Sounder,Sounder,105,3997.0,True,1972
1441,tt0069318,Straight on Till Morning,,96,1187.0,False,1972
1455,tt0069824,"Brother Sun, Sister Moon","Fratello sole, sorella luna",135,4423.0,True,1972
1463,tt0070040,The Spirit of the Beehive,El espíritu de la colmena,98,17937.0,True,1973
1468,tt0070190,Horror Hospital,,90,1549.0,False,1973
1487,tt0070654,Scream Bloody Murder,,90,1077.0,False,1972
1509,tt0071455,Earthquake,,122,15769.0,False,1974
1532,tt0072368,"Vincent, Francois, Paul and the Others",,118,2363.0,True,1974
1534,tt0072613,Afonya,,92,3977.0,True,1975
1539,tt0072761,Capone,,101,2851.0,False,1975
1547,tt0072931,Emil and the Piglet,,97,2639.0,True,1973
1550,tt0072973,"Farewell, My Lovely",,95,7948.0,True,1975
1558,tt0073115,The Story of O,,105,6169.0,False,1975
1567,tt0073442,It Can't Be!,Ne mozhet byt!,100,1906.0,True,1975
1568,tt0073470,Strip Nude for Your Killer,,98,2444.0,False,1975
1573,tt0073582,Deep Red,Profondo rosso,127,36146.0,True,1975
1598,tt0074443,Duelle,,121,1432.0,True,1976
1602,tt0074520,Horse Fever,Febbre da cavallo,94,1908.0,True,1976
1606,tt0074569,The Gestapo's Last Orgy,,96,1335.0,False,1977
1613,tt0074670,"Ilsa, Harem Keeper of the Oil Sheiks","Ilsa, Harem Keeper of the Oil Sheiks",85,2725.0,False,1976
1637,tt0075323,"That's Entertainment, Part II","That's Entertainment, Part II",133,2217.0,True,1976
1646,tt0075730,Camouflage,Barwy ochronne,106,1431.0,True,1977
1648,tt0075783,Breaker! Breaker!,Breaker! Breaker!,86,3241.0,False,1977
1685,tt0076786,Suspiria,Suspiria,99,88511.0,True,1977
1701,tt0077318,The Chant of Jimmie Blacksmith,,122,2114.0,True,1978
1722,tt0077834,Laserblast,,85,6152.0,False,1978
1725,tt0078084,The Adventures of Picasso,Picassos äventyr,115,3535.0,True,1978
1727,tt0078158,Return from Witch Mountain,Return from Witch Mountain,95,4994.0,False,1978
1740,tt0078723,1941,,118,32805.0,False,1979
1754,tt0079002,Hothead,,89,1936.0,True,1979
1755,tt0079010,Christ Stopped at Eboli,,150,2345.0,True,1979
1763,tt0079261,Hair,Hair,121,36773.0,True,1979
1769,tt0079522,Manhattan,Manhattan,96,137263.0,True,1979
1783,tt0079871,Scum,,98,11179.0,True,1979
1808,tt0080645,Don't Answer the Phone!,,94,1859.0,False,1980
1835,tt0081991,Rasputin,,151,1504.0,True,1981
1851,tt0082317,They Don't Wear Black Tie,,120,1442.0,True,1981
1854,tt0082348,Excalibur,Excalibur,140,60175.0,True,1981
1882,tt0082797,Naseeb,,197,1685.0,True,1981
1889,tt0082945,Prince of the City,Prince of the City,167,8019.0,True,1981
1926,tt0083888,The Simple-Minded Murderer,,108,3180.0,True,1982
1934,tt0084042,An Egyptian Story,,115,1075.0,True,1982
1941,tt0084352,Monty Python Live at the Hollywood Bowl,,77,15069.0,True,1982
1947,tt0084424,Warriors of the Wasteland,,91,2664.0,False,1983
2006,tt0085627,I guerrieri dell'anno 2072,,94,1344.0,False,1984
2025,tt0086058,The Osterman Weekend,,103,8488.0,False,1983
2031,tt0086182,Rembetiko,,110,2794.0,True,1983
2068,tt0086907,Antonio Gaudi,Antonio Gaudí,72,1557.0,True,1984
2070,tt0086972,The Blade Master,Ator 2: L'invincibile Orion,92,3724.0,False,1982
2078,tt0087003,Broadway Danny Rose,Broadway Danny Rose,84,24997.0,True,1984
2087,tt0087336,Girls Nite Out,,96,1299.0,False,1982
2091,tt0087464,Impulse,,91,1416.0,False,1984
2093,tt0087472,The Initiation,The Initiation,97,3492.0,False,1984
2100,tt0087666,Making the Grade,Making the Grade,105,1429.0,False,1984
2113,tt0087921,Places in the Heart,Places in the Heart,111,11509.0,True,1984
2115,tt0088015,Ronia: The Robber's Daughter,,126,10818.0,True,1984
2138,tt0088794,Better Off Dead...,,97,43369.0,True,1985
2153,tt0089199,Get Out of My Room,Get Out of My Room,53,1173.0,False,1985
2168,tt0089584,The Mass Is Ended,,94,1791.0,True,1985
2171,tt0089606,My Life as a Dog,Mitt liv som hund,101,20636.0,True,1985
2180,tt0089798,Perfect,Perfect,115,5136.0,False,1985
2185,tt0089893,Red Sonja,,89,40554.0,False,1985
2209,tt0090678,Avenging Force,,104,2770.0,False,1986
2238,tt0091313,Born American,Born American,97,1989.0,False,1986
2240,tt0091344,King Kong Lives,King Kong Lives,105,5954.0,False,1986
2256,tt0091759,Dead Man's Letters,Pisma myortvogo cheloveka,87,3065.0,True,1986
2261,tt0091818,Radioactive Dreams,Radioactive Dreams,98,1662.0,False,1985
2263,tt0091886,Salvador,,122,20712.0,True,1986
2272,tt0092115,Troll,,82,10060.0,False,1986
2279,tt0092501,Project A 2,'A' gai wak 2,106,9943.0,True,1987
2305,tt0092910,Doom Asylum,Doom Asylum,77,1564.0,False,1987
2317,tt0093142,Hangmen,,90,1089.0,False,1987
2318,tt0093146,Hard Ticket to Hawaii,,96,4263.0,False,1987
2324,tt0093207,Wings of Honneamise,Ôritsu uchûgun Oneamisu no tsubasa,121,5141.0,True,1987
2332,tt0093412,Law of Desire,,102,11832.0,True,1987
2335,tt0093427,Varazslat - A Queen Budapesten,,90,1031.0,True,1987
2365,tt0094033,Steel Dawn,Steel Dawn,101,4955.0,False,1987
2373,tt0094226,The Untouchables,,119,297505.0,True,1987
2376,tt0094321,Who's That Girl,Who's That Girl,92,9982.0,False,1987
2385,tt0094642,American Gothic,American Gothic,90,3474.0,False,1987
2400,tt0094868,Chocolat,Chocolat,105,3283.0,True,1988
2435,tt0095687,My Stepmother Is an Alien,My Stepmother Is an Alien,105,25922.0,False,1988
2443,tt0095895,Powaqqatsi,Powaqqatsi,99,8197.0,True,1988
2450,tt0095989,Return of the Killer Tomatoes!,Return of the Killer Tomatoes!,98,7079.0,False,1988
2490,tt0097371,Food of the Gods II,Food of the Gods II,91,1282.0,False,1989
2495,tt0097416,Kadhalan,,168,1932.0,True,1994
2500,tt0097530,How I Got Into College,How I Got Into College,86,2203.0,False,1989
2539,tt0098321,Shocking Dark,Terminator II,90,1435.0,False,1989
2593,tt0100095,Maine Pyar Kiya,Maine Pyar Kiya,192,11981.0,True,1989
2598,tt0100156,Mirror Mirror,,104,1713.0,False,1990
2614,tt0100611,Sibling Rivalry,,87,2673.0,False,1990
2621,tt0100975,Xtro II: The Second Encounter,Xtro II: The Second Encounter,92,1662.0,False,1991
2627,tt0101309,Alligator II: The Mutation,,92,2216.0,False,1991
2631,tt0101453,Billy Bathgate,,106,11803.0,False,1991
2632,tt0101455,Bingo,Bingo,89,2844.0,False,1991
2646,tt0101725,Diary of a Hitman,,90,1899.0,False,1991
2669,tt0102469,Mortal Thoughts,,103,8730.0,False,1991
2678,tt0102800,Robot Jox,,85,6221.0,False,1989
2692,tt0103111,Hard to Die,,77,1229.0,False,1990
2702,tt0103767,Baraka,Baraka,96,37929.0,True,1992
2737,tt0104740,Little Nemo: Adventures in Slumberland,,85,7202.0,True,1989
2743,tt0104797,Malcolm X,Malcolm X,202,91274.0,True,1992
2791,tt0106379,Being Human,Being Human,122,4016.0,False,1994
2810,tt0106873,Fatal Instinct,Fatal Instinct,91,7302.0,False,1993
2820,tt0107147,A House in the Hills,,95,1285.0,False,1993
2824,tt0107207,In the Name of the Father,In the Name of the Father,133,167605.0,True,1993
2877,tt0108574,No More Mr. Nice Guy,Wir können auch anders...,92,1242.0,True,1993
2884,tt0109117,Andaz Apna Apna,,160,52107.0,True,1994
2892,tt0109415,Children of the Corn III: Urban Harvest,Children of the Corn III: Urban Harvest,92,7325.0,False,1995
2896,tt0109445,Clerks,Clerks,92,217530.0,True,1994
2908,tt0109686,Dumb and Dumber,,107,369767.0,True,1994
2909,tt0109688,Ashes of Time,Dung che sai duk,100,14692.0,True,1994
2930,tt0110146,Intersection,,98,8213.0,False,1994
2935,tt0110202,The Ride,,90,1059.0,True,1994
2949,tt0110410,Lurking Fear,Lurking Fear,76,1479.0,False,1994
2950,tt0110442,Major League II,Major League II,105,26071.0,False,1994
2952,tt0110538,Mixed Nuts,,97,11410.0,False,1994
2959,tt0110689,Nostradamus,Nostradamus,119,2897.0,False,1994
2961,tt0110719,Window to Paris,Okno v Parizh,115,1444.0,True,1993
2962,tt0110785,La pasion turca,La pasión turca,112,1050.0,False,1994
2985,tt0111488,Trial by Jury,Trial by Jury,107,1871.0,False,1994
2990,tt0111797,Eat Drink Man Woman,Yin shi nan nu,124,20111.0,True,1994
2998,tt0112438,The Babysitter,The Babysitter,90,5169.0,False,1995
3009,tt0112625,Candyman: Farewell to the Flesh,Candyman: Farewell to the Flesh,95,12555.0,False,1995
3015,tt0112757,The Cure,,97,9701.0,True,1995
3036,tt0113492,Judge Dredd,Judge Dredd,96,115185.0,False,1995
3045,tt0113703,Love Letter,,117,8308.0,True,1995
3065,tt0114055,Peculiarities of the National Hunt,,93,4113.0,True,1995
3066,tt0114099,The Passion of Darkly Noon,,100,3852.0,False,1995
3087,tt0114732,The Three Brothers,,105,6631.0,True,1995
3093,tt0114863,Ulysses' Gaze,To vlemma tou Odyssea,176,6679.0,True,1995
3101,tt0115530,American Buffalo,,88,3720.0,False,1996
3126,tt0115994,Curdled,,88,5216.0,False,1996
3134,tt0116240,The Evening Star,The Evening Star,129,4583.0,False,1996
3167,tt0116851,Leila,Leila,102,3603.0,True,1997
3168,tt0116852,Leily Is with Me,Leily Ba Man Ast,95,4452.0,True,1996
3175,tt0117002,Mary Reilly,Mary Reilly,108,14721.0,False,1996
3178,tt0117060,Mission: Impossible,Mission: Impossible,110,406184.0,True,1996
3183,tt0117214,A Moment of Innocence,Nun va Goldoon,78,3697.0,True,1996
3187,tt0117293,Paradise Lost: The Child Murders at Robin Hood Hills,,150,16296.0,True,1996
3196,tt0117500,The Rock,The Rock,136,326002.0,True,1996
3200,tt0117571,Scream,Scream,111,313116.0,True,1996
3212,tt0117891,A Thin Line Between Love and Hate,A Thin Line Between Love and Hate,108,4831.0,False,1996
3214,tt0117898,"This World, Then the Fireworks",,100,1207.0,False,1997
3219,tt0117958,Trees Lounge,Trees Lounge,95,16117.0,True,1996
3233,tt0118665,Baby Geniuses,,97,26158.0,False,1999
3242,tt0118819,Live Flesh,Carne trémula,103,30155.0,True,1997
3257,tt0119088,Executive Target,,100,1081.0,False,1997
3283,tt0119432,Jungle 2 Jungle,,105,23877.0,False,1997
3309,tt0120029,RocketMan,,95,9500.0,False,1997
3321,tt0120190,Sprung,Sprung,105,1121.0,False,1997
3324,tt0120214,Danes Without a Clue,Stjerner uden hjerner,79,2587.0,False,1997
3326,tt0120321,Smoke Signals,Smoke Signals,89,11433.0,True,1998
3342,tt0120655,Dogma,Dogma,130,213466.0,True,1999
3355,tt0120764,My Favorite Martian,,94,13376.0,False,1999
3358,tt0120784,Payback,,100,135845.0,True,1999
3364,tt0120866,Titus,,162,20393.0,True,1999
3368,tt0120910,Fantasia 2000,Fantasia 2000,75,37192.0,True,1999
3371,tt0122082,The Crazy Stranger,,102,7792.0,True,1997
3375,tt0122735,Lucky and Zorba,,75,1687.0,True,1998
3378,tt0123034,Dead Man's Curve,,91,5794.0,False,1998
3384,tt0123392,B.D. in the Mountains and on the Seaside,B.D. la munte si la mare,100,1838.0,True,1971
3401,tt0127354,Wavelength,,45,2494.0,False,1967
3427,tt0131502,No Code of Conduct,No Code of Conduct,90,1531.0,False,1998
3442,tt0135519,"Barrel Piano, Poverty and Earnestness","Laterna, ftoheia kai filotimo",91,1098.0,True,1955
3451,tt0138074,Santa and the Ice Cream Bunny,Santa and the Ice Cream Bunny,96,1431.0,False,1972
3473,tt0141098,Forces of Nature,,105,33551.0,False,1999
3478,tt0141998,The Last Spring,,90,1200.0,True,1994
3489,tt0144020,Pickpocket,Xiao Wu,108,2446.0,True,1997
3491,tt0144117,The Boondock Saints,The Boondock Saints,108,234222.0,True,1999
3493,tt0144201,Girl on the Bridge,La fille sur le pont,90,13637.0,True,1999
3502,tt0146316,Lara Croft: Tomb Raider,,100,205201.0,False,2001
3520,tt0154443,8  1/2  Women,,118,3961.0,False,1999
3530,tt0156701,"Khrustalyov, My Car!","Khrustalyov, mashinu!",147,1789.0,True,1998
3536,tt0157122,Faithless,Trolösa,154,3410.0,True,2000
3548,tt0160484,Lost Souls,,97,10838.0,False,2000
3568,tt0164983,Samaritan Zatoichi,Zatôichi kenka-daiko,84,1113.0,True,1968
3578,tt0165870,Maniac Nurses find Ecstasy,,75,1181.0,False,1990
3602,tt0168629,Dancer in the Dark,,140,106797.0,True,2000
3605,tt0169376,Welcome to Hollywood,,89,2119.0,False,1998
3611,tt0171685,Ratcatcher,Ratcatcher,94,9928.0,True,1999
3619,tt0173024,Visitor of a Museum,Posetitel muzeya,136,1076.0,True,1989
3627,tt0174931,Frivolous Lola,Monella,105,3598.0,False,1998
3628,tt0175526,Cherry Falls,Cherry Falls,92,13079.0,False,2000
3641,tt0178642,The Invisible Circus,The Invisible Circus,93,3043.0,False,2001
3655,tt0181328,Boulevard of the Revolution,Bulevar revolucije,99,1105.0,True,1992
3656,tt0181530,East/West,,121,4798.0,True,1999
3659,tt0181845,A Holy Place,Sveto mesto,90,1030.0,True,1990
3670,tt0184872,Rurouni Kenshin: Requiem for the Ishin Patriots,Rurôni Kenshin: Ishin shishi e no Requiem,90,2705.0,True,1997
3696,tt0190374,Dungeons & Dragons,Dungeons & Dragons,107,33009.0,False,2000
3700,tt0191074,New Best Friend,New Best Friend,91,3307.0,False,2002
3710,tt0193741,Badding,,103,1284.0,False,2000
3717,tt0196614,Hjarta av sten,,79,1180.0,False,2000
3722,tt0199290,3 Strikes,3 Strikes,82,3448.0,False,2000
3732,tt0200710,Hitokiri,Hitokiri,140,1042.0,True,1969
3739,tt0202641,Two Family House,,108,1668.0,True,2000
3740,tt0203009,Moulin Rouge!,Moulin Rouge!,127,275778.0,True,2001
3773,tt0211938,Bait,,119,12373.0,False,2000
3787,tt0216625,Code Unknown,,118,13198.0,True,2000
3793,tt0217590,The Adventures of Mowgli,Maugli,90,1870.0,True,1973
3794,tt0217630,Loser,,98,28608.0,False,2000
3799,tt0218864,Buying the Cow,,88,7058.0,False,2002
3813,tt0225535,The Debt,,106,3595.0,True,1999
3838,tt0234988,The Town Is Quiet,,133,1226.0,True,2000
3845,tt0236576,Paragraph 175,Paragraph 175,81,2029.0,True,2000
3848,tt0237138,Dasharatham,,154,1988.0,True,1989
3852,tt0238380,Equilibrium,,107,320731.0,True,2002
3857,tt0240119,Tomie,,95,1753.0,False,1998
3873,tt0242572,Priyuralu Pilichindi,,151,2993.0,True,2000
3878,tt0243558,Revolutionary Girl Utena: The Movie,Shôjo kakumei Utena: Adolescence mokushiroku,85,1470.0,True,1999
3886,tt0245429,Spirited Away,,125,705217.0,True,2001
3903,tt0247945,Badri,,158,1873.0,True,2000
3905,tt0248036,Get Ready to Be Boyzvoiced,,95,1492.0,True,2000
3910,tt0248661,3 A.M.,,92,1308.0,False,2001
3918,tt0250258,The Experiment,,120,92736.0,True,2001
3920,tt0251160,John Q,John Q,116,129773.0,True,2002
3924,tt0252028,Surviving Christmas,,91,24058.0,False,2004
3938,tt0252985,Ask Me If I'm Happy,Chiedimi se sono felice,100,5911.0,True,2000
3951,tt0254001,Uc Kagitci,Üç Kagitçi,88,5340.0,True,1981
3960,tt0255958,Down House,,95,2076.0,True,2001
3972,tt0259182,The American Nightmare,The American Nightmare,73,1930.0,True,2000
3977,tt0260332,The Day I Became a Woman,,78,1736.0,True,2000
3979,tt0260987,The Dream Factory,,90,1414.0,True,1997
3980,tt0260991,Joint Security Area,,110,28748.0,True,2000
3981,tt0261175,Peter Bell,,110,2146.0,False,2002
3985,tt0262240,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,,288,1116.0,True,2000
3988,tt0262826,Thomas in Love,Thomas est amoureux,97,1977.0,True,2000
3991,tt0263265,Shortcut to Happiness,,106,5467.0,False,2003
3998,tt0264150,View from the Top,View from the Top,87,26553.0,False,2003
4017,tt0266747,Marci X,Marci X,84,5325.0,False,2003
4022,tt0267804,The One,,87,90601.0,False,2001
4023,tt0267891,The Ringer,,94,36224.0,False,2005
4046,tt0271678,No: 20 Madras Mail,,177,1165.0,True,1990
4070,tt0277703,"Feuer, Eis & Dosenbier","Feuer, Eis & Dosenbier",83,1118.0,False,2002
4074,tt0278504,Insomnia,,118,286487.0,True,2002
4082,tt0280438,Ash Wednesday,Ash Wednesday,99,3048.0,False,2002
4086,tt0280653,Amen.,Amen.,132,13986.0,True,2002
4087,tt0280674,The First $20 Million Is Always the Hardest,,105,3140.0,False,2002
4089,tt0280707,Gosford Park,,131,84800.0,True,2001
4091,tt0280969,My Little Eye,,95,12005.0,False,2002
4096,tt0282209,Darkness Falls,Darkness Falls,86,31328.0,False,2003
4098,tt0282552,Riders,,83,5864.0,False,2002
4102,tt0283015,Stranded,,95,2703.0,False,2001
4138,tt0289968,Hababam Sinifi Dokuz Doguruyor,Hababam Sinifi Dokuz Doguruyor,88,8223.0,True,1978
4141,tt0290332,The Wash,,96,7025.0,False,2001
4164,tt0295721,Taxi 3,Taxi 3,84,41786.0,False,2003
4166,tt0296574,Company,Company,142,15140.0,True,2002
4173,tt0298845,In America,In America,105,42597.0,True,2002
4175,tt0299108,Rehnaa Hai Terre Dil Mein,Rehnaa Hai Terre Dil Mein,160,8061.0,True,2001
4184,tt0301245,Oysters at Nam Kee's,,99,1325.0,False,2002
4191,tt0302297,Barely Legal,,90,6013.0,False,2003
4201,tt0304126,Grill Point,,111,1625.0,True,2002
4202,tt0304669,The Santa Clause 2,,104,54372.0,False,2002
4211,tt0306734,The Divorce,Le divorce,117,11357.0,False,2003
4218,tt0307385,Rivers and Tides,Rivers and Tides,90,2349.0,True,2001
4256,tt0314725,Standing in the Shadows of Motown,Standing in the Shadows of Motown,108,3612.0,True,2002
4267,tt0316494,Laughter and Punishment,,94,1018.0,False,2003
4295,tt0326143,Saint Seiya: Legend of Crimson Youth,,71,1236.0,True,1988
4304,tt0327071,Om Jai Jagadish,,172,1970.0,False,2002
4305,tt0327162,The Stepford Wives,The Stepford Wives,93,64581.0,False,2004
4318,tt0329083,Fine Dead Girls,Fine mrtve djevojke,77,2301.0,True,2002
4320,tt0329354,Marigold,Marigold,110,1956.0,False,2007
4335,tt0332452,Troy,,163,511623.0,True,2004
4340,tt0333780,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",95,64849.0,False,2003
4360,tt0339072,Gladiatress,Gladiatress,89,1403.0,False,2004
4376,tt0342275,A Decade Under the Influence,,138,2683.0,True,2003
4381,tt0344273,Kings & Queen,,150,3799.0,True,2004
4382,tt0345032,The Keys to the House,,105,2372.0,True,2004
