Unnamed: 0,tconst,primaryTitle,originalTitle,runtimeMinutes,numVotes,label,year
871,tt0054358,Sword of Sherwood Forest,,80,1276.0,False,1960
880,tt0054599,Accattone,,117,8217.0,True,1961
902,tt0055233,The Human Condition III: A Soldier's Prayer,Ningen no jôken,190,5864.0,True,1961
903,tt0055254,One Hundred and One Dalmatians,One Hundred and One Dalmatians,79,161433.0,True,1961
904,tt0055256,"One, Two, Three",,104,20572.0,True,1961
913,tt0055562,Invasion of the Neptune Men,Uchû Kaisokusen,75,2743.0,False,1961
935,tt0056048,Gypsy,Gypsy,143,6095.0,True,1962
941,tt0056134,Kanchenjungha,Kanchenjungha,102,1085.0,True,1962
945,tt0056196,Long Day's Journey Into Night,Long Day's Journey Into Night,174,5004.0,True,1962
951,tt0056291,Knife in the Water,Nóz w wodzie,94,21358.0,True,1962
979,tt0057229,The Red Lanterns,Ta kokkina fanaria,132,1790.0,True,1963
982,tt0057336,Muriel,,117,3043.0,True,1963
985,tt0057427,The Trial,Le procès,119,20750.0,True,1962
992,tt0057569,The Terror,The Terror,81,7497.0,False,1963
993,tt0057578,This Sporting Life,,134,6365.0,True,1963
1022,tt0058331,Mary Poppins,,139,165535.0,True,1964
1041,tt0058863,The 317th Platoon,,100,1297.0,True,1965
1043,tt0058888,Red Beard,Akahige,185,18361.0,True,1965
1046,tt0058985,Le Bonheur,,80,6990.0,True,1965
1068,tt0059563,"Paradise, Hawaiian Style",,91,2045.0,False,1966
1074,tt0059712,Ship of Fools,,149,5825.0,True,1965
1095,tt0060429,Frankie and Johnny,,87,1995.0,False,1966
1107,tt0060668,Marat/Sade,,119,2453.0,True,1967
1112,tt0060908,King of Hearts,,102,3902.0,True,1966
1138,tt0061520,Corruption,Corruption,91,1298.0,False,1968
1139,tt0061537,The Red and the White,,90,3402.0,True,1967
1145,tt0061597,The One-Armed Swordsman,,115,3109.0,True,1967
1153,tt0061758,Hells Angels on Wheels,,95,2411.0,False,1967
1157,tt0061789,How I Won the War,,109,2318.0,False,1967
1168,tt0062032,Succubus,,84,1090.0,False,1968
1181,tt0062374,Titicut Follies,,84,4430.0,True,1967
1193,tt0062808,The Girl from Rio,,94,1011.0,False,1969
1196,tt0062900,They Call Us Misfits,Dom kallar oss mods,100,1483.0,True,1968
1197,tt0062952,Faces,,130,10291.0,True,1968
1217,tt0063456,Pretty Poison,,89,3549.0,True,1968
1221,tt0063493,Reconstruction,,100,1549.0,True,1968
1223,tt0063518,Romeo and Juliet,,138,30904.0,True,1968
1225,tt0063612,Skidoo,,98,1657.0,False,1968
1226,tt0063615,Two Comrades Served,,99,1092.0,True,1968
1232,tt0063834,Zatoichi Challenged,,87,1285.0,True,1967
1258,tt0064506,Ittefaq,Ittefaq,104,1044.0,True,1969
1262,tt0064839,Crime and Punishment,Prestuplenie i nakazanie,221,1153.0,True,1970
1263,tt0064861,This Man Must Die,,110,4375.0,True,1969
1268,tt0064994,Larks on a String,,94,1830.0,True,1969
1283,tt0065489,Brancaleone at the Crusades,Brancaleone alle Crociate,116,1807.0,True,1970
1292,tt0065772,Claire's Knee,,105,10540.0,True,1970
1300,tt0066026,MASH,M*A*S*H,116,70767.0,True,1970
1319,tt0066534,The Milky Way,La voie lactée,102,7387.0,True,1969
1320,tt0066540,WUSA,,115,1141.0,False,1970
1332,tt0066827,Asylum Erotica,,96,1634.0,False,1971
1336,tt0066856,Born to Win,Born to Win,88,1745.0,False,1971
1338,tt0066906,Le Chat,Le chat,86,2054.0,True,1971
1339,tt0066914,A Virgin Among the Living Dead,,105,2407.0,False,1973
1391,tt0068190,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland,101,1637.0,False,1972
1396,tt0068278,The Bitter Tears of Petra von Kant,,124,9312.0,True,1972
1408,tt0068528,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,,100,2312.0,True,1972
1415,tt0068655,The Tall Blond Man with One Black Shoe,Le grand blond avec une chaussure noire,90,7933.0,True,1972
1417,tt0068716,Tower of Evil,,89,1653.0,False,1972
1436,tt0069239,Season of the Witch,,130,3245.0,False,1972
1461,tt0069995,Don't Look Now,Don't Look Now,110,53742.0,True,1973
1466,tt0070099,The Bride,Gelin,92,1387.0,True,1973
1471,tt0070217,The Illumination,,91,1578.0,True,1973
1488,tt0070666,Serpico,,130,117991.0,True,1973
1491,tt0070696,The Sinful Dwarf,,95,1486.0,False,1973
1500,tt0071159,Friend,Arkadas,105,1400.0,True,1974
1513,tt0071508,Flesh for Frankenstein,,95,5709.0,False,1973
1524,tt0071859,The Traveler,Mossafer,83,1653.0,True,1974
1533,tt0072443,Mirror,,107,44118.0,True,1975
1545,tt0072890,Dog Day Afternoon,,125,247872.0,True,1975
1551,tt0072976,Fox and His Friends,Faustrecht der Freiheit,123,5812.0,True,1975
1562,tt0073312,Love and Death,,85,37705.0,True,1975
1563,tt0073317,Lucky Lady,,118,1199.0,False,1975
1565,tt0073363,Manila in the Claws of Light,,125,1690.0,True,1975
1581,tt0074084,1900,Novecento,317,24897.0,True,1976
1584,tt0074228,Bobbie Jo and the Outlaw,,88,1039.0,False,1976
1590,tt0074291,Fellini's Casanova,,155,7747.0,True,1976
1622,tt0074888,The Best Way to Walk,La meilleure façon de marcher,82,1494.0,True,1976
1642,tt0075669,Amar Akbar Anthony,,184,7567.0,True,1977
1650,tt0075793,We All Loved Each Other So Much,,124,6166.0,True,1974
1654,tt0075888,The Crater Lake Monster,,85,1489.0,False,1977
1672,tt0076348,Madame Rosa,,105,1320.0,True,1977
1691,tt0077138,The Tree of Wooden Clogs,,186,5914.0,True,1978
1706,tt0077421,Despair,,119,2388.0,True,1978
1709,tt0077533,Faces of Death,Faces of Death,105,6887.0,False,1978
1724,tt0078058,Odds and Evens,Pari e dispari,115,8664.0,True,1978
1732,tt0078343,The Killer Nun,,88,1835.0,False,1979
1742,tt0078748,Alien,Alien,117,833476.0,True,1979
1794,tt0080339,Airplane!,,88,226998.0,True,1980
1797,tt0080437,The Big Red One,,113,19432.0,True,1980
1804,tt0080530,Everything Happens to Me,Chissà perché... capitano tutte a me,99,2747.0,False,1980
1816,tt0080948,The Jazz Singer,The Jazz Singer,115,4302.0,False,1980
1818,tt0081031,The Last Flight of Noah's Ark,The Last Flight of Noah's Ark,97,1361.0,False,1980
1833,tt0081677,The Last Shark,,88,2680.0,False,1981
1836,tt0082073,"Bianco, rosso e Verdone","Bianco, rosso e Verdone",110,3555.0,True,1981
1841,tt0082138,Carbon Copy,Carbon Copy,92,2767.0,False,1981
1846,tt0082210,El crack,El crack,131,1474.0,True,1981
1849,tt0082257,Demonoid,Demonoid,78,1227.0,False,1981
1852,tt0082338,Turkey Shoot,Turkey Shoot,93,3561.0,False,1982
1857,tt0082410,Frankenstein Island,Frankenstein Island,97,1111.0,False,1981
1874,tt0082700,Cannibal Ferox,Cannibal ferox,93,9676.0,False,1981
1877,tt0082736,Mephisto,,144,10212.0,True,1981
1883,tt0082799,Movie Madness,,89,1066.0,False,1982
1890,tt0082956,Puberty Blues,Puberty Blues,87,1408.0,False,1981
1912,tt0083557,Android,,80,2406.0,False,1982
1917,tt0083652,Bill Cosby: Himself,Bill Cosby: Himself,105,3533.0,True,1983
1921,tt0083801,Deadly Eyes,,87,1318.0,False,1982
1927,tt0083907,The Evil Dead,The Evil Dead,85,198642.0,True,1981
1929,tt0083931,Son of the White Mare,Fehérlófia,86,1899.0,True,1981
1964,tt0084704,The Soldier,,96,1191.0,False,1982
1966,tt0084740,El Sur,,95,5013.0,True,1983
1980,tt0085124,1990: The Bronx Warriors,1990: I guerrieri del Bronx,92,3324.0,False,1982
1983,tt0085236,Beyond the Limit,,104,1334.0,False,1983
1991,tt0085356,Conquest,Conquest,88,2296.0,False,1983
2002,tt0085529,My Best Friend's Girl,,99,1045.0,False,1983
2003,tt0085599,Sweet Bunch,Glykia symmoria,154,1539.0,True,1983
2007,tt0085672,Hercules,Hercules,98,3896.0,False,1983
2015,tt0085864,Fearless Hyena 2,Long teng hu yue,94,1641.0,False,1983
2024,tt0086026,Extra Terrestrial Visitors,,80,4544.0,False,1983
2034,tt0086199,Crime and Punishment,,93,2389.0,True,1983
2035,tt0086216,Rumble Fish,,94,33450.0,True,1983
2039,tt0086242,The Makioka Sisters,,140,1528.0,True,1983
2052,tt0086423,Tender Mercies,Tender Mercies,92,10315.0,True,1983
2055,tt0086465,Trading Places,,116,145141.0,True,1983
2059,tt0086551,Confidentially Yours,,110,6478.0,True,1983
2063,tt0086637,Zelig,,79,41378.0,True,1983
2064,tt0086643,Ziggy Stardust and the Spiders from Mars,Ziggy Stardust and the Spiders from Mars,90,2607.0,True,1979
2066,tt0086872,Prey,Prey,78,1327.0,False,1977
2069,tt0086961,No End,,107,4705.0,True,1985
2076,tt0086999,Breakin' 2: Electric Boogaloo,,94,4133.0,False,1984
2079,tt0087020,Calamari Union,Calamari Union,81,3331.0,True,1985
2109,tt0087843,Once Upon a Time in America,,229,333775.0,True,1984
2110,tt0087864,Over the Brooklyn Bridge,,108,1477.0,False,1984
2117,tt0088099,Sharaabi,,180,2826.0,True,1984
2122,tt0088213,Swing Shift,,100,4664.0,False,1984
2152,tt0089108,Waiting for the Hearse,,94,6015.0,True,1985
2173,tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,,87,66717.0,False,1985
2174,tt0089695,"No Retreat, No Surrender",No Retreat No Surrender,85,16558.0,False,1985
2175,tt0089716,Colonel Redl,,144,2917.0,True,1985
2179,tt0089776,Parole de flic,Parole de flic,98,1124.0,False,1985
2186,tt0089941,Runaway Train,Runaway Train,111,28509.0,True,1985
2191,tt0090057,Spookies,,85,3220.0,False,1986
2200,tt0090333,Wizards of the Lost Kingdom,Wizards of the Lost Kingdom,72,1649.0,False,1985
2214,tt0090837,Chopping Mall,,77,13718.0,False,1986
2218,tt0091019,Every Time We Say Goodbye,Every Time We Say Goodbye,95,2424.0,False,1986
2231,tt0091203,Highlander,,116,130640.0,True,1986
2274,tt0092133,Under the Cherry Moon,Under the Cherry Moon,100,3335.0,False,1986
2286,tt0092563,Angel Heart,,113,85184.0,True,1987
2291,tt0092671,Blood Harvest,,88,1139.0,False,1987
2304,tt0092860,Deathstalker II,,85,2721.0,False,1987
2321,tt0093175,Hello Again,,96,3401.0,False,1987
2333,tt0093415,Light of Day,,107,2769.0,False,1987
2337,tt0093477,Making Mr. Right,,98,2684.0,False,1987
2338,tt0093493,Mannequin,,90,31030.0,False,1987
2340,tt0093546,The Misfit Brigade,,100,1954.0,False,1987
2347,tt0093754,Repentance,Monanieba,153,4340.0,True,1984
2361,tt0093991,Slave Girls from Beyond Infinity,Slave Girls from Beyond Infinity,74,1468.0,False,1987
2369,tt0094118,Teen Wolf Too,Teen Wolf Too,95,12469.0,False,1987
2371,tt0094138,Three O'Clock High,Three O'Clock High,97,11642.0,True,1987
2383,tt0094620,After Death,After Death (Oltre la morte),84,2492.0,False,1989
2387,tt0094683,Assa,Assa,153,2614.0,True,1987
2393,tt0094812,Bull Durham,Bull Durham,108,52078.0,True,1988
2401,tt0094889,Cocktail,Cocktail,104,82808.0,False,1988
2407,tt0095082,Eight Men Out,,119,19805.0,True,1988
2415,tt0095244,Zerograd,,103,2055.0,True,1988
2419,tt0095299,Hide and Go Shriek,Hide and Go Shriek,90,1642.0,False,1988
2422,tt0095389,Jack's Back,Jack's Back,97,3301.0,False,1988
2433,tt0095640,Miles from Home,Miles from Home,108,1456.0,False,1988
2436,tt0095705,The Naked Gun: From the Files of Police Squad!,,85,162007.0,True,1988
2441,tt0095801,Bagdad Cafe,,95,13430.0,True,1987
2447,tt0095924,Pulse,,91,2419.0,False,1988
2455,tt0096073,The Seventh Sign,,97,14296.0,False,1988
2461,tt0096256,They Live,They Live,94,122365.0,True,1988
2470,tt0096764,The Adventures of Baron Munchausen,,126,52507.0,True,1988
2485,tt0097244,God of Gamblers,,126,5227.0,True,1989
2488,tt0097364,Flesh-Eating Mothers,,89,1084.0,False,1988
2489,tt0097368,The Fly II,The Fly II,105,22368.0,False,1989
2506,tt0097630,Journey to the Center of the Earth,Journey to the Center of the Earth,100,1224.0,False,1988
2511,tt0097757,The Little Mermaid,The Little Mermaid,83,249723.0,True,1989
2520,tt0097937,My Left Foot,My Left Foot: The Story of Christy Brown,103,71957.0,True,1989
2527,tt0098055,Red Wood Pigeon,Palombella rossa,89,2514.0,True,1989
2528,tt0098073,Penn & Teller Get Killed,Penn & Teller Get Killed,89,1883.0,False,1989
2533,tt0098205,River of Death,,107,1243.0,False,1989
2540,tt0098327,The Seventh Continent,,104,14389.0,True,1989
2553,tt0099043,Anjali,,150,2923.0,True,1990
2568,tt0099450,The Boyfriend School,Don't Tell Her It's Me,103,2811.0,False,1990
2587,tt0099949,Korczak,Korczak,118,1365.0,True,1990
2594,tt0100107,Maniac Cop 2,Maniac Cop 2,90,7042.0,False,1990
2596,tt0100129,Meet the Applegates,Meet the Applegates,90,2359.0,False,1990
2599,tt0100157,Misery,Misery,107,198018.0,True,1990
2601,tt0100211,Music Box,Music Box,124,7564.0,True,1989
2611,tt0100502,RoboCop 2,,117,84349.0,False,1990
2628,tt0101327,American Shaolin,,106,1409.0,False,1991
2654,tt0101988,The Guyver,Guyver,88,5164.0,False,1991
2666,tt0102395,Mannequin: on the Move,Mannequin: On the Move,95,6181.0,False,1991
2668,tt0102443,A Midnight Clear,A Midnight Clear,108,8848.0,True,1992
2684,tt0102913,Shout,,89,1945.0,False,1991
2693,tt0103116,Trancers II,Trancers II,88,2065.0,False,1991
2696,tt0103184,V.I. Warshawski,V.I. Warshawski,89,5069.0,False,1991
2697,tt0103186,Cows,,96,3685.0,True,1992
2700,tt0103596,3 Ninjas,3 Ninjas,84,21206.0,False,1992
2701,tt0103671,American Me,,125,9143.0,True,1992
2704,tt0103786,Beethoven,Beethoven,87,69845.0,False,1992
2707,tt0103872,Brain Donors,,80,4299.0,True,1992
2729,tt0104466,Husbands and Wives,,108,28738.0,True,1992
2738,tt0104756,Lorenzo's Oil,Lorenzo's Oil,129,21869.0,True,1992
2745,tt0104810,Manufacturing Consent: Noam Chomsky and the Media,Manufacturing Consent: Noam Chomsky and the Media,167,4709.0,True,1992
2763,tt0105322,Scanners III: The Takeover,Scanners III: The Takeover,101,2146.0,False,1991
2764,tt0105328,Schtonk,,115,3586.0,True,1992
2777,tt0105750,La Vie de Boheme,,103,5455.0,True,1992
2781,tt0105811,Whispers in the Dark,Whispers in the Dark,103,2189.0,False,1992
2793,tt0106400,The Beverly Hillbillies,,92,18194.0,False,1993
2798,tt0106466,Born Yesterday,Born Yesterday,100,3909.0,False,1993
2832,tt0107358,The Blue Kite,Lan feng zheng,140,2880.0,True,1993
2861,tt0108211,Stalingrad,,134,33800.0,True,1993
2863,tt0108258,Surf Ninjas,Surf Ninjas,87,7986.0,False,1993
2873,tt0108515,The War Room,The War Room,96,4141.0,True,1993
2879,tt0108633,The Young Americans,,103,2583.0,False,1993
2883,tt0109098,American Cyborg: Steel Warrior,,94,1457.0,False,1993
2900,tt0109480,Cops and Robbersons,,93,6734.0,False,1994
2901,tt0109506,The Crow,The Crow,102,176246.0,True,1994
2906,tt0109642,Dolores Claiborne,,132,41988.0,True,1995
2919,tt0109858,Funny Man,,93,1201.0,False,1994
2925,tt0110044,Holy Matrimony,,93,1481.0,False,1994
2931,tt0110168,My Summer Story,It Runs in the Family,85,1570.0,False,1994
2933,tt0110200,Fist of Legend,,103,23244.0,True,1994
2941,tt0110296,Ladybird Ladybird,,101,3447.0,True,1994
2970,tt0111003,The Puppet Masters,,109,8879.0,False,1994
2993,tt0112373,Anne Frank Remembered,Anne Frank Remembered,117,1151.0,True,1995
3005,tt0112573,Braveheart,Braveheart,178,996577.0,True,1995
3017,tt0112800,The Blade,,105,3216.0,True,1995
3040,tt0113552,Kiss of Death,Kiss of Death,101,18806.0,False,1995
3046,tt0113725,Maborosi,Maboroshi no hikari,110,5749.0,True,1995
3047,tt0113729,Mad Love,,93,6488.0,False,1995
3049,tt0113755,Man of the House,,96,9407.0,False,1995
3053,tt0113820,Mighty Morphin Power Rangers: The Movie,,95,26664.0,False,1995
3060,tt0113922,Like Grains of Sand,,129,1408.0,True,1995
3061,tt0113971,Nothing Funny,,95,3355.0,True,1995
3082,tt0114622,North Star,,90,1242.0,False,1996
3084,tt0114666,The Tie That Binds,The Tie That Binds,99,1174.0,False,1995
3092,tt0114825,Vampire in Brooklyn,,100,23032.0,False,1995
3096,tt0115005,Xiu Xiu: The Sent-Down Girl,,99,3316.0,True,1998
3100,tt0115472,The Adventures of Pinocchio,,96,5656.0,False,1996
3109,tt0115650,The Green Planet,La belle verte,99,4652.0,True,1996
3120,tt0115783,Bulletproof,Bulletproof,84,37755.0,False,1996
3131,tt0116209,The English Patient,,162,185397.0,True,1996
3135,tt0116247,Evil Ed,Evil Ed,93,3576.0,False,1995
3140,tt0116293,Female Perversions,Female Perversions,120,2451.0,False,1996
3161,tt0116756,Kazaam,,93,24021.0,False,1996
3162,tt0116763,Khamoshi the Musical,Khamoshi: The Musical,160,4063.0,True,1996
3163,tt0116767,Kids Return,Kizzu ritân,107,5979.0,True,1996
3170,tt0116883,Lilla Jonssonligan och cornflakeskuppen,Lilla Jönssonligan och cornflakeskuppen,90,1556.0,False,1996
3177,tt0117056,The Mirror,Ayneh,95,2641.0,True,1997
3189,tt0117318,The People vs. Larry Flynt,The People vs. Larry Flynt,130,92279.0,True,1996
3193,tt0117427,Race the Sun,Race the Sun,100,3163.0,False,1996
3209,tt0117797,Swallowtail Butterfly,,148,3763.0,True,1996
3213,tt0117894,Thinner,,93,29810.0,False,1996
3225,tt0118147,When We Were Kings,When We Were Kings,88,17472.0,True,1996
3235,tt0118749,Boogie Nights,,155,253097.0,True,1997
3237,tt0118751,Border,Border,176,15370.0,True,1997
3238,tt0118755,The Borrowers,,89,22030.0,False,1997
3248,tt0118927,Dangerous Ground,,95,1911.0,False,1997
3280,tt0119375,Insomnia,,96,13938.0,True,1997
3291,tt0119588,The Wax Mask,M.D.C. - Maschera di cera,98,2163.0,False,1997
3308,tt0120001,Behind the Lines,,114,2378.0,True,1997
3323,tt0120213,Slappy and the Stinkers,Slappy and the Stinkers,78,1215.0,False,1998
3328,tt0120338,Titanic,,194,1107772.0,True,1997
3331,tt0120456,Virasat,Virasat,165,2624.0,True,1997
3363,tt0120855,Tarzan,Tarzan,88,215049.0,True,1999
3367,tt0120903,X-Men,,104,592408.0,True,2000
3372,tt0122529,Henry Fool,Henry Fool,137,7195.0,True,1997
3392,tt0125664,Man on the Moon,,118,128254.0,True,1999
3403,tt0127759,L.E.T.H.A.L. Ladies: Return to Savage Beach,L.E.T.H.A.L. Ladies: Return to Savage Beach,98,1291.0,False,1998
3406,tt0128133,The Harmonists,Comedian Harmonists,126,3420.0,True,1997
3447,tt0137201,Rudolph the Red-Nosed Reindeer: The Movie,Rudolph the Red-Nosed Reindeer: The Movie,92,2710.0,False,1998
3458,tt0138874,Three Seasons,,113,3188.0,True,1999
3464,tt0139872,Avvai Shanmugi,,161,2432.0,True,1996
3494,tt0144555,Premutos - Der gefallene Engel,Premutos - Der gefallene Engel,106,1558.0,False,1997
3495,tt0144782,The Red Light Bandit,,92,1376.0,True,1968
3508,tt0149261,Deep Blue Sea,,105,130449.0,False,1999
3515,tt0151035,Once Upon a Time There Was a Singing Blackbird,Iko shashvi mgalobeli,85,1077.0,True,1970
3531,tt0156843,Night of the Ghouls,Night of the Ghouls,69,2442.0,False,1959
3532,tt0156849,Of Freaks and Men,,93,3559.0,True,1998
3538,tt0157472,Clockstoppers,,94,14010.0,False,2002
3554,tt0162930,Die Hard Dracula,Die Hard Dracula,88,3481.0,False,1998
3557,tt0163025,Jurassic Park III,Jurassic Park III,92,307284.0,False,2001
3577,tt0165832,Interstate 60: Episodes of the Road,,116,31577.0,True,2002
3589,tt0167260,The Lord of the Rings: The Return of the King,,201,1729584.0,True,2003
3625,tt0174852,The Last Days,,87,3675.0,True,1998
3650,tt0180668,Elvis Gratton II: Miracle a Memphis,Elvis Gratton II: Miracle à Memphis,105,1020.0,False,1999
3658,tt0181627,Kirikou and the Sorceress,,71,9432.0,True,1998
3694,tt0189592,Hum Aapke Dil Mein Rehte Hain,Hum Aapke Dil Mein Rehte Hain,168,1628.0,False,1999
3704,tt0192614,The Skulls,,106,31891.0,False,2000
3721,tt0198386,The Crew,,88,5929.0,False,2000
3743,tt0203230,You Can Count on Me,You Can Count on Me,111,29396.0,True,2000
3746,tt0204932,A Summer Tale,,91,3714.0,True,2000
3747,tt0205177,Kevin & Perry Go Large,Kevin & Perry Go Large,82,13113.0,False,2000
3748,tt0205271,Dr. T & the Women,Dr. T & the Women,122,19449.0,False,2000
3750,tt0206013,My Neighbors the Yamadas,Hôhokekyo tonari no Yamada-kun,104,13467.0,True,1999
3751,tt0206216,Railroad Man,Poppoya,112,1147.0,True,1999
3763,tt0210299,Songcatcher,Songcatcher,109,3454.0,True,2000
3797,tt0218080,Agent Red,Agent Red,95,1214.0,False,2000
3805,tt0221073,Chopper,Chopper,94,37725.0,True,2000
3815,tt0227034,Marsal,,97,1849.0,True,1999
3820,tt0228871,Sleepwalker,,95,1278.0,False,2000
3824,tt0231971,Restless,Levottomat,111,3749.0,False,2000
3836,tt0234748,Slime City,,81,1023.0,False,1988
3839,tt0235048,Wicked Spring,Wicked Spring,102,1006.0,False,2002
3861,tt0240515,Freddy Got Fingered,,87,47807.0,False,2001
3872,tt0242508,Harvard Man,,99,4394.0,False,2001
3897,tt0246765,Lumumba,Lumumba,115,1926.0,True,2000
3900,tt0247745,Super Troopers,Super Troopers,100,101315.0,True,2001
3904,tt0247992,Dulhan Hum Le Jayenge,Dulhan Hum Le Jayenge,158,3411.0,False,2000
3965,tt0257360,About Schmidt,About Schmidt,125,126940.0,True,2002
3969,tt0258463,The Bourne Identity,,119,528882.0,True,2002
3975,tt0259442,The Monkey's Mask,The Monkey's Mask,93,1558.0,False,2000
3976,tt0259484,Paid in Full,Paid in Full,97,12007.0,True,2002
3984,tt0261992,Winter Break,,92,1324.0,False,2003
3999,tt0264476,Children Underground,,104,2335.0,True,2001
4014,tt0266437,Demobbed,DMB,90,2536.0,True,2000
4048,tt0272207,Narc,,105,39905.0,True,2002
4052,tt0273300,Jump Tomorrow,,97,1435.0,True,2001
4056,tt0274117,Read My Lips,,115,15349.0,True,2001
