Unnamed: 0,tconst,primaryTitle,originalTitle,runtimeMinutes,numVotes,label,year
4118,tt0285728,Dahmer,Dahmer,101,10072.0,False,2002
4130,tt0288243,Taboo,,80,1885.0,False,2002
4142,tt0291003,Behind the Sun,Abril Despedaçado,105,7049.0,True,2001
4154,tt0293007,Carandiru,Carandiru,145,19219.0,True,2003
4163,tt0295427,The Master of Disguise,The Master of Disguise,80,24590.0,False,2002
4172,tt0298814,The Core,The Core,135,97020.0,False,2003
4186,tt0301555,God Grew Tired of Us,God Grew Tired of Us: The Story of Lost Boys of Sudan,89,2817.0,True,2006
4192,tt0302886,Old School,,88,224196.0,True,2003
4204,tt0304722,Skinned Deep,,97,1658.0,False,2004
4238,tt0311110,It Runs in the Family,,109,4920.0,False,2003
4248,tt0313573,Selamsiz's Band,,107,3636.0,True,1988
4255,tt0314589,Romantik,Romantik,100,1403.0,False,2007
4272,tt0317842,Broken Wings,Knafayim Shvurot,87,2417.0,True,2002
4289,tt0323033,Laws of Attraction,Laws of Attraction,90,22997.0,False,2004
4291,tt0323872,Kitchen Stories,,95,8247.0,True,2003
4292,tt0325005,Antikiller,,114,1570.0,False,2002
4294,tt0325710,The Last Samurai,,154,419497.0,True,2003
4299,tt0326746,Baba,,179,2069.0,False,2002
4333,tt0332280,The Notebook,,123,546078.0,True,2004
4348,tt0337674,Mean Spirit,,90,1011.0,False,2003
4354,tt0338216,Lucky You,,124,20459.0,False,2007
4361,tt0339079,Gone,Gone,80,1362.0,True,2002
4363,tt0339334,Sprung! The Magic Roundabout,The Magic Roundabout,85,3293.0,False,2005
4391,tt0347246,Ghost in the Shell 2: Innocence,Inosensu: Innocence,100,37604.0,True,2004
4397,tt0349047,(T)Raumschiff Surprise - Periode 1,,87,15303.0,False,2004
4407,tt0350258,Ray,,152,143893.0,True,2004
4414,tt0353324,The Crow: Wicked Prayer,,99,8825.0,False,2005
4447,tt0361818,Kushi,,178,5229.0,True,2000
4459,tt0363226,The Blind Swordsman: Zatoichi,,116,48820.0,True,2003
4465,tt0364751,Without a Paddle,Without a Paddle,95,45934.0,False,2004
4496,tt0368913,Osama,Osama,83,8995.0,True,2003
4502,tt0369359,Dead Meat,,80,2270.0,False,2004
4503,tt0369436,Four Christmases,,88,69128.0,False,2008
4509,tt0371280,Crimson Gold,,97,4698.0,True,2003
4510,tt0372237,Guess Who,,105,41840.0,False,2005
4515,tt0372909,Fallo!,Fallo!,120,2617.0,False,2003
4535,tt0375782,"Gone, But Not Forgotten",,94,2252.0,False,2003
4543,tt0376649,The Hillside Strangler,The Hillside Strangler,98,1870.0,False,2004
4551,tt0377643,Chinthavishtayaya Shyamala,Chinthavishtayaya Shyamala,158,1417.0,True,1998
4553,tt0377744,A Day Without a Mexican,,100,3125.0,False,2004
4554,tt0377752,Dear Frankie,,105,21619.0,True,2004
4583,tt0381838,...ing,...ing,104,2187.0,True,2003
4594,tt0382898,The Basque Ball: Skin Against Stone,La pelota vasca. La piel contra la piedra,110,1088.0,True,2003
4608,tt0385351,Yeh Lamhe Judaai Ke,,188,1703.0,False,2004
4631,tt0388183,King's Ransom,,95,3772.0,False,2005
4644,tt0390109,I Like Killing Flies,I Like Killing Flies,80,1208.0,True,2004
4645,tt0390123,In the Realms of the Unreal,,81,2150.0,True,2004
4653,tt0392591,Suddenly Paradise,Il paradiso all'improvviso,93,1227.0,False,2003
4695,tt0402294,Iznogoud- Caliph Instead of the Caliph,,95,1798.0,False,2005
4696,tt0402406,The Nomi Song,,98,1069.0,True,2004
4705,tt0404163,Even Money,,113,4502.0,False,2006
4712,tt0405977,Chaos,,74,2152.0,False,2005
4728,tt0408777,The Edukators,Die fetten Jahre sind vorbei,127,31397.0,True,2004
4734,tt0410097,Hustle & Flow,,116,39929.0,True,2005
4746,tt0412535,The Brice Man,Brice de Nice,98,6798.0,False,2005
4747,tt0412922,Little Manhattan,,84,23381.0,True,2005
4750,tt0413879,Cake,,94,3880.0,False,2005
4763,tt0415978,Me and You and Everyone We Know,,91,36074.0,True,2005
4783,tt0420206,Summer Storm,,98,13777.0,True,2004
4795,tt0421625,Istanbul Tales,Anlat Istanbul,99,6518.0,True,2005
4802,tt0422401,Hatchet,,93,30463.0,False,2006
4806,tt0422779,Murder-Set-Pieces,Murder-Set-Pieces,105,4234.0,False,2004
4848,tt0427910,Trip Out,,93,1276.0,False,2005
4860,tt0430308,Get Rich or Die Tryin',,117,46048.0,False,2005
4861,tt0430381,Musafir,Musafir,151,1790.0,False,2004
4863,tt0430589,Shaadi Karke Phas Gaya Yaar,,152,1232.0,False,2006
4866,tt0430779,Everyone's Hero,,87,8635.0,False,2006
4869,tt0432291,The Fog,The Fog,100,36406.0,False,2005
4886,tt0436629,New York Doll,New York Doll,75,1745.0,True,2005
4892,tt0437954,Virgin Territory,Virgin Territory,97,7847.0,False,2007
4917,tt0443649,"10,000 BC","10,000 BC",109,128668.0,False,2008
