Unnamed: 0,tconst,primaryTitle,originalTitle,runtimeMinutes,numVotes,label,year
349,tt0036342,Shadow of a Doubt,,108,63245.0,True,1943
353,tt0036430,This Is the Army,,121,1125.0,False,1943
376,tt0037323,The Fighting Sullivans,,112,2182.0,True,1944
378,tt0037415,The Uninvited,,99,10837.0,True,1944
402,tt0038559,Gilda,,110,31218.0,True,1946
419,tt0038975,The Spiral Staircase,The Spiral Staircase,83,9752.0,True,1946
443,tt0039677,Odd Man Out,,116,9778.0,True,1947
459,tt0040495,Johnny Belinda,Johnny Belinda,102,4659.0,True,1948
500,tt0041954,Tension,,95,2841.0,True,1949
506,tt0042210,Utopia,,100,1961.0,False,1950
521,tt0042898,The Rocking Horse Winner,The Rocking Horse Winner,91,1137.0,True,1949
524,tt0042994,Stage Fright,,110,13796.0,True,1950
527,tt0043137,Winchester '73,,92,19181.0,True,1950
555,tt0044406,Bela Lugosi Meets a Brooklyn Gorilla,,74,2431.0,False,1952
556,tt0044418,Big Jim McLain,Big Jim McLain,90,2109.0,False,1952
573,tt0045161,The Sniper,,88,3221.0,True,1952
584,tt0045555,The Big Heat,,89,25741.0,True,1953
591,tt0045883,Hondo,,83,10528.0,True,1953
597,tt0046031,The Man Between,The Man Between,100,1985.0,True,1953
599,tt0046183,Peter Pan,,77,133598.0,True,1953
606,tt0046511,Journey to Italy,Viaggio in Italia,85,10024.0,True,1954
607,tt0046672,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",127,32615.0,True,1954
621,tt0047444,Samurai I: Musashi Miyamoto,,93,8299.0,True,1954
631,tt0047834,Animal Farm,Animal Farm,72,16651.0,True,1954
634,tt0047892,Bob le Flambeur,Bob le flambeur,98,11596.0,True,1956
637,tt0048002,Don Camillo e l'on. Peppone,,97,2039.0,True,1955
642,tt0048275,Merry-Go-Round,,95,1388.0,True,1956
659,tt0048641,Smiles of a Summer Night,Sommarnattens leende,109,13273.0,True,1955
660,tt0048673,Summertime,Summertime,102,8261.0,True,1955
661,tt0048682,Swamp Women,Swamp Women,84,1842.0,False,1956
665,tt0048820,Princess Yang Kwei-fei,,98,1812.0,True,1955
667,tt0048947,Anastasia,Anastasia,105,8251.0,True,1956
669,tt0048981,The Band of Honest Men,La banda degli onesti,106,1386.0,True,1956
685,tt0049470,The Man Who Knew Too Much,The Man Who Knew Too Much,120,62173.0,True,1956
703,tt0049871,A Town Like Alice,A Town Like Alice,117,1579.0,True,1956
739,tt0051087,The Tin Star,The Tin Star,93,5635.0,True,1957
752,tt0051792,The Music Room,,100,5731.0,True,1958
755,tt0051899,Man of the West,,100,7608.0,True,1958
761,tt0052017,Brink of Life,,84,2864.0,True,1958
774,tt0052311,Touch of Evil,,95,102193.0,True,1958
775,tt0052357,Vertigo,Vertigo,128,386315.0,True,1958
782,tt0052611,The Giant Behemoth,,80,2531.0,False,1959
784,tt0052654,The Bridge,Die Brücke,103,7593.0,True,1959
805,tt0053050,Marie-Octobre,,90,1173.0,True,1959
814,tt0053241,Santa Claus,Santa Claus,94,4838.0,False,1959
823,tt0053403,The Cow and I,La vache et le prisonnier,118,1408.0,True,1959
834,tt0053651,Beyond the Time Barrier,,75,1452.0,False,1960
839,tt0053779,La Dolce Vita,La dolce vita,174,70579.0,True,1960
860,tt0054198,Never on Sunday,Pote tin Kyriaki,91,5559.0,True,1960
868,tt0054333,Horrors of Spider Island,,89,3926.0,False,1960
879,tt0054476,Wild River,,110,5157.0,True,1960
888,tt0054745,Chronicle of a Summer,Chronique d'un été (Paris 1960),85,2870.0,True,1961
900,tt0055153,Mother Joan of the Angels,Matka Joanna od Aniolów,110,3154.0,True,1961
917,tt0055614,West Side Story,West Side Story,153,104194.0,True,1961
920,tt0055724,The Expedition,Abhijaan,150,1171.0,True,1962
922,tt0055796,Billy Budd,Billy Budd,123,4216.0,True,1962
925,tt0055830,Carnival of Souls,,78,23396.0,True,1962
931,tt0055972,Experiment in Terror,,123,5071.0,True,1962
956,tt0056444,An Autumn Afternoon,Sanma no aji,113,8764.0,True,1962
959,tt0056628,"The Stars Will Tell, Inspector Palmu","Tähdet kertovat, komisario Palmu.",100,1155.0,True,1962
963,tt0056825,America America,America America,174,5338.0,True,1963
1023,tt0058382,Murder Ahoy,Murder Ahoy,93,5025.0,True,1964
1024,tt0058384,Muscle Beach Party,,95,1579.0,False,1964
1039,tt0058642,Shadows of Forgotten Ancestors,,97,6723.0,True,1965
1049,tt0059037,The Cincinnati Kid,,102,16161.0,True,1965
1058,tt0059260,Help!,Help!,92,19371.0,True,1965
1069,tt0059573,A Patch of Blue,A Patch of Blue,105,8037.0,True,1965
1076,tt0059740,The Sons of Katie Elder,,122,16891.0,True,1965
1080,tt0059855,Havoc in Heaven,Da nao tian gong,114,1942.0,True,1963
1090,tt0060186,"Boy, Did I Get a Wrong Number!",,99,1096.0,False,1966
1102,tt0060560,The Pornographers,Erogotoshi-tachi yori: Jinruigaku nyûmon,128,2271.0,True,1966
1126,tt0061203,Women of the Prehistoric Planet,,90,1095.0,False,1966
1150,tt0061653,Fathom,Fathom,99,1531.0,False,1967
1179,tt0062310,The Stranger,Lo straniero,104,2525.0,True,1967
1183,tt0062456,"War and Peace, Part IV: Pierre Bezukhov",,100,1300.0,True,1967
1190,tt0062759,The Diamond Arm,,94,14149.0,True,1969
1199,tt0062994,Funny Girl,,151,21696.0,True,1968
1212,tt0063260,The Magus,,117,1698.0,False,1968
1216,tt0063374,The Odd Couple,The Odd Couple,105,33858.0,True,1968
1230,tt0063787,Vixen!,Vixen!,70,2755.0,False,1968
1237,tt0064040,Army of Shadows,L'armée des ombres,145,22660.0,True,1969
1244,tt0064208,Death Rides a Horse,,120,8000.0,True,1967
1269,tt0065067,The Witness,,105,6676.0,True,1969
1301,tt0066078,Michael the Brave,Mihai Viteazul,203,6295.0,True,1971
1313,tt0066473,Tora! Tora! Tora!,,144,33371.0,True,1970
1321,tt0066546,Why Does Herr R. Run Amok?,,88,2532.0,True,1970
1324,tt0066580,Woodstock,Woodstock,184,16883.0,True,1970
1328,tt0066758,Amar Prem,,143,1676.0,True,1972
1335,tt0066848,Blood and Lace,,87,1029.0,False,1971
1362,tt0067439,Mon Oncle Antoine,,104,2833.0,True,1971
1365,tt0067491,Night of Dark Shadows,Night of Dark Shadows,95,1556.0,False,1971
1366,tt0067515,Octaman,,79,1076.0,False,1971
1369,tt0067595,The Point,,90,2654.0,True,1971
1379,tt0067815,Sinbad,,90,1479.0,True,1971
1397,tt0068282,Black Mama White Mama,,87,3110.0,False,1973
1401,tt0068348,The Castle of Purity,El castillo de la pureza,110,1507.0,True,1973
1405,tt0068415,Seven Deaths in the Cat's Eyes,,95,1413.0,False,1973
1434,tt0069120,Indian Summer,,132,2046.0,True,1972
1438,tt0069281,Sleuth,,138,46745.0,True,1972
1447,tt0069518,The New One-Armed Swordsman,Xin du bi dao,98,1508.0,True,1971
1458,tt0069909,Un comisar acuza,,114,1007.0,True,1974
1485,tt0070544,Fantastic Planet,,72,28823.0,True,1973
1486,tt0070641,Slap the Monster on Page One,Sbatti il mostro in prima pagina,86,1260.0,True,1972
1490,tt0070694,"Silent Night, Bloody Night",,81,4179.0,False,1972
1505,tt0071222,Black Christmas,Black Christmas,98,37871.0,True,1974
1508,tt0071359,Immoral Tales,Contes immoraux,103,4469.0,False,1973
1516,tt0071607,Herbie Rides Again,,88,7849.0,False,1974
1531,tt0072317,The Trial of Billy Jack,The Trial of Billy Jack,170,1350.0,False,1974
1538,tt0072752,The Beast,La bête,98,4656.0,False,1975
1554,tt0073008,The Fortune,,88,2705.0,False,1975
1564,tt0073345,The Man in the Glass Booth,,117,1227.0,True,1975
1578,tt0073781,Queen of the Gypsies,,101,1579.0,True,1976
1579,tt0073817,Swept Away,,114,5910.0,True,1974
1593,tt0074400,The Desert of the Tartars,,140,2140.0,True,1976
1594,tt0074408,Jack the Ripper,Jack the Ripper,92,1667.0,False,1976
1601,tt0074486,Eraserhead,Eraserhead,89,110859.0,True,1977
1614,tt0074695,Cross of Iron,,132,26186.0,True,1977
1615,tt0074720,The Toy,,95,5087.0,True,1976
1618,tt0074749,The Killing of a Chinese Bookie,,135,12464.0,True,1976
1633,tt0075164,Satan's Slave,Satan's Slave,86,1812.0,False,1976
1640,tt0075648,Airport '77,Airport '77,114,10430.0,False,1977
1647,tt0075753,Bilitis,Bilitis,95,1906.0,False,1977
1659,tt0075993,An Enemy of the People,,103,1369.0,True,1978
1660,tt0076001,La escopeta nacional,,95,1810.0,True,1978
1665,tt0076161,The Hound of the Baskervilles,,85,1112.0,False,1978
1669,tt0076276,Who's Singin' Over There?,,86,14982.0,True,1980
1675,tt0076417,Mr. Billion,Mr. Billion,89,1192.0,False,1977
1681,tt0076727,Office Romance,,159,8854.0,True,1977
1687,tt0076825,Tintorera: Killer Shark,¡Tintorera!,126,1308.0,False,1977
1688,tt0076855,"One Sings, the Other Doesn't",,120,1742.0,True,1977
1690,tt0076935,The Yellow Handkerchief,,108,1083.0,True,1977
1695,tt0077234,The Big Sleep,The Big Sleep,99,4646.0,False,1978
1705,tt0077416,The Deer Hunter,The Deer Hunter,183,327327.0,True,1978
1721,tt0077766,Jaws 2,,116,75889.0,False,1978
1761,tt0079219,Going in Style,Going in Style,97,3099.0,True,1979
1792,tt0080149,Woyzeck,Woyzeck,80,9496.0,True,1979
1823,tt0081269,Oh Heavenly Dog,Oh Heavenly Dog,103,2516.0,False,1980
1831,tt0081616,La terrazza,,150,1500.0,True,1980
1843,tt0082158,Chariots of Fire,Chariots of Fire,125,58079.0,True,1981
1853,tt0082346,Evilspeak,Evilspeak,97,4027.0,False,1981
1860,tt0082432,Gallipoli,,110,38701.0,True,1981
1868,tt0082559,Hell of the Living Dead,Virus,99,5089.0,False,1980
1881,tt0082796,Naram Garam,Naram Garam,122,1030.0,True,1981
1892,tt0082979,Reds,Reds,195,22199.0,True,1981
1903,tt0083248,Umrao Jaan,Umrao Jaan,145,1025.0,True,1981
1907,tt0083275,Variola Vera,Variola vera,110,2583.0,True,1982
1923,tt0083833,Diner,,110,20435.0,True,1982
1924,tt0083865,Dogkeselyu,Dögkeselyü,115,1078.0,True,1982
1940,tt0084345,My Friend Ivan Lapshin,,100,2279.0,True,1985
1948,tt0084465,The Prefab People,Panelkapcsolat,102,1118.0,True,1982
1951,tt0084516,Poltergeist,,114,155169.0,True,1982
1952,tt0084518,Flights in Dreams and in Reality,,92,1118.0,True,1983
1962,tt0084684,Silent Rage,,100,5591.0,False,1982
1972,tt0084809,The Toy,,102,13125.0,False,1982
1977,tt0084899,White Dog,,90,9448.0,True,1982
1989,tt0085328,The Key,,116,2770.0,False,1983
1992,tt0085370,Entre Nous,,110,1823.0,True,1983
2000,tt0085514,The Exterminators of the Year 3000,Il giustiziere della strada,83,1129.0,False,1983
2012,tt0085776,Katha,,141,1187.0,True,1983
2047,tt0086370,The Sting II,The Sting II,101,2199.0,False,1983
2049,tt0086394,Die Supernasen,Die Supernasen,88,1093.0,False,1983
2073,tt0086981,Bloodbath at the House of Death,Bloodbath at the House of Death,92,1721.0,False,1984
2092,tt0087469,Indiana Jones and the Temple of Doom,Indiana Jones and the Temple of Doom,118,469229.0,True,1984
2096,tt0087589,Lassiter,Lassiter,100,2417.0,False,1984
2111,tt0087884,"Paris, Texas",,145,100864.0,True,1984
2126,tt0088286,Top Secret!,,90,64256.0,True,1984
2139,tt0088847,The Breakfast Club,The Breakfast Club,97,376441.0,True,1985
2146,tt0088993,Day of the Dead,,101,66989.0,True,1985
2149,tt0089066,Detective,,95,1930.0,False,1985
2154,tt0089200,Ghoulies,,81,9022.0,False,1984
2161,tt0089378,Making Contact,Joey,98,1491.0,False,1985
2166,tt0089562,Massacre in Dinosaur Valley,,88,1976.0,False,1985
2178,tt0089755,Out of Africa,,161,77040.0,True,1985
2188,tt0089960,Vagabond,Sans toit ni loi,105,10520.0,True,1985
2197,tt0090196,Transylvania 6-5000,,93,7399.0,False,1985
2211,tt0090750,Blood Hook,Blood Hook,92,1165.0,False,1986
2215,tt0090859,Cobra,,87,70908.0,False,1986
2232,tt0091209,The Hitcher,,97,46000.0,True,1986
2237,tt0091306,Jumpin' Jack Flash,,105,19058.0,False,1986
2258,tt0091778,Poltergeist II: The Other Side,Poltergeist II: The Other Side,91,26551.0,False,1986
2266,tt0091969,Slaughter High,,90,5894.0,False,1986
2267,tt0091982,The Loner,Le solitaire,100,1536.0,False,1987
2271,tt0092112,Trick or Treat,,98,6561.0,False,1986
2296,tt0092723,The Care Bears Adventure in Wonderland,,80,1179.0,False,1987
2339,tt0093516,Meatballs III: Summer Job,Meatballs III: Summer Job,96,2438.0,False,1986
2345,tt0093640,No Way Out,,114,38491.0,True,1987
2350,tt0093776,Prick Up Your Ears,,105,5971.0,True,1987
2352,tt0093800,Psychos in Love,Psychos in Love,88,1197.0,False,1987
2366,tt0094048,Straight to Hell Returns,Straight to Hell,86,2500.0,False,1987
2377,tt0094336,Withnail & I,,107,42611.0,True,1987
2381,tt0094593,18 Again!,18 Again!,93,4532.0,False,1988
2386,tt0094675,Ariel,Ariel,72,6682.0,True,1988
2397,tt0094834,Cannibal Women in the Avocado Jungle of Death,,90,2943.0,False,1989
2402,tt0094890,Cocoon: The Return,,116,16088.0,False,1988
2406,tt0095040,Days of Eclipse,,139,1009.0,True,1988
2409,tt0095178,Fresh Horses,Fresh Horses,105,1855.0,False,1988
2423,tt0095403,Police Story 2,,101,18936.0,True,1988
2428,tt0095468,A Short Film About Killing,Krótki film o zabijaniu,84,19208.0,True,1988
2449,tt0095956,Rambo III,,102,127431.0,False,1988
2454,tt0096046,Scarecrows,Scarecrows,83,4954.0,False,1988
2458,tt0096219,Talk Radio,,110,13352.0,True,1988
2463,tt0096328,U2: Rattle and Hum,U2: Rattle and Hum,99,5843.0,True,1988
2464,tt0096329,Ubit drakona,,123,1595.0,True,1988
2467,tt0096344,The Unnamable,The Unnamable,87,2640.0,False,1988
2478,tt0097106,A Tale of Springtime,,108,4328.0,True,1990
2482,tt0097216,Do the Right Thing,Do the Right Thing,120,97795.0,True,1989
2494,tt0097390,Fright Night Part 2,Fright Night Part 2,104,12374.0,False,1988
2504,tt0097573,In the Cold of the Night,In the Cold of the Night,112,1601.0,False,1990
2516,tt0097851,Mathilukal,,120,1214.0,True,1990
2536,tt0098258,Say Anything,Say Anything...,100,86849.0,True,1989
2544,tt0098360,Violent Cop,"Sono otoko, kyôbô ni tsuki",103,11467.0,True,1989
2545,tt0098375,Spontaneous Combustion,,97,2552.0,False,1990
2546,tt0098465,"Thelonious Monk: Straight, No Chaser","Thelonious Monk: Straight, No Chaser",90,1193.0,True,1988
2572,tt0099520,Everybody Wins,,97,1162.0,False,1990
2613,tt0100608,The Shrimp on the Barbie,The Shrimp on the Barbie,90,1270.0,False,1990
2615,tt0100649,Solar Crisis,,112,1894.0,False,1990
2624,tt0101258,Days of Being Wild,Ah Fei jing juen,100,20706.0,True,1990
2637,tt0101597,Closet Land,,89,2776.0,True,1991
2638,tt0101605,The Commitments,,118,34487.0,True,1991
2639,tt0101615,Cool as Ice,,91,9532.0,False,1991
2640,tt0101627,Critters 3,Critters 3,86,11828.0,False,1991
2653,tt0101985,A Brighter Summer Day,,237,9305.0,True,1991
2656,tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,,96,20426.0,True,1991
2661,tt0102269,Last Dance,Last Dance,83,1482.0,False,1992
2662,tt0102340,Love Crimes,,90,1121.0,False,1992
2679,tt0102815,Calls Controlled,Rozmowy kontrolowane,93,1472.0,True,1991
2682,tt0102849,Scenes from a Mall,,89,4913.0,False,1991
2690,tt0103030,High Heels,Tacones lejanos,112,15044.0,True,1991
2711,tt0103939,Chaplin,Chaplin,143,56207.0,True,1992
2741,tt0104770,Royal Tramp,,106,3538.0,True,1992
2742,tt0104782,Leolo,,107,6933.0,True,1992
2752,tt0105059,Only You,Only You,85,2796.0,False,1992
2769,tt0105488,Strictly Ballroom,,94,26468.0,True,1992
2771,tt0105597,Timebomb,,96,1758.0,False,1991
2782,tt0105871,Year of the Comet,Year of the Comet,91,1607.0,False,1992
2797,tt0106455,Boiling Point,Boiling Point,92,5952.0,False,1993
2804,tt0106655,Damini,Damini,175,3364.0,True,1993
2813,tt0106913,Fire on the Amazon,Fire on the Amazon,87,2628.0,False,1993
2834,tt0107472,"The Wonderful, Horrible Life of Leni Riefenstahl",Die Macht der Bilder: Leni Riefenstahl,183,2915.0,True,1993
2842,tt0107719,The Nutcracker,,92,2014.0,False,1993
2846,tt0107870,Prehysteria!,,84,1872.0,False,1993
2854,tt0108137,The Silver Brumby,The Silver Brumby,93,1105.0,False,1993
2856,tt0108162,Sliver,Sliver,107,30542.0,False,1993
2868,tt0108350,Night Terrors,,98,1361.0,False,1993
2872,tt0108504,For a Lost Soldier,Voor een verloren soldaat,92,4456.0,True,1992
2880,tt0109000,00 Schneider - Jagd auf Nihil Baxter,,90,2583.0,True,1994
2889,tt0109348,Bullets Over Broadway,,98,38215.0,True,1994
2891,tt0109402,The Chase,The Chase,97,20788.0,False,1994
2897,tt0109447,Clifford,,90,7531.0,False,1994
2918,tt0109842,Fresh,,114,12966.0,True,1994
2926,tt0110052,Hong Kong 97,,91,1131.0,False,1994
2938,tt0110251,Nobody Loves Me,,104,1178.0,True,1994
2943,tt0110308,The Last Seduction,,110,22686.0,True,1994
2956,tt0110657,The Next Karate Kid,,107,28950.0,False,1994
2958,tt0110668,Night of the Running Man,Night of the Running Man,93,1679.0,False,1995
2994,tt0112379,Antonia's Line,Antonia,102,8649.0,True,1995
3008,tt0112619,Midaq Alley,El Callejón de los Milagros,140,3074.0,True,1995
3019,tt0112864,Die Hard with a Vengeance,,128,376238.0,True,1995
3025,tt0113074,Fist of the North Star,,103,3286.0,False,1995
3029,tt0113253,Halloween: The Curse of Michael Myers,Halloween: The Curse of Michael Myers,87,35105.0,False,1995
3039,tt0113540,Kids,,91,76442.0,True,1995
3055,tt0113828,Les Miserables,,175,3788.0,True,1995
3090,tt0114787,Underground,,170,57292.0,True,1995
3104,tt0115610,Bad Moon,Bad Moon,80,6601.0,False,1996
3113,tt0115685,The Birdcage,,117,85775.0,True,1996
3114,tt0115701,Blast,,99,1574.0,False,1997
3153,tt0116681,Body Troopers,,91,1069.0,False,1996
3173,tt0116922,Lost Highway,Lost Highway,134,137572.0,True,1997
3186,tt0117283,The Pallbearer,The Pallbearer,98,10269.0,False,1996
3188,tt0117315,The Father,,91,1461.0,True,1996
3227,tt0118540,4 Little Girls,4 Little Girls,102,3181.0,True,1997
3234,tt0118715,The Big Lebowski,The Big Lebowski,117,773595.0,True,1998
3252,tt0119038,Le Diner de Cons,Le dîner de cons,80,40379.0,True,1998
3259,tt0119116,The Fifth Element,The Fifth Element,126,454017.0,True,1997
3260,tt0119137,Flubber,,93,87605.0,False,1997
3285,tt0119457,Kicked in the Head,Kicked in the Head,87,1036.0,False,1997
3290,tt0119561,The Long Way Home,,120,1141.0,True,1997
3297,tt0119707,Mortal Kombat: Annihilation,,95,53365.0,False,1997
3303,tt0119889,The Phantom of the Opera,,99,5390.0,False,1998
3304,tt0119910,Polish Wedding,Polish Wedding,105,3261.0,False,1998
3306,tt0119981,Hikers,Les randonneurs,95,1794.0,False,1997
3311,tt0120087,The Second Jungle Book: Mowgli & Baloo,The Second Jungle Book: Mowgli & Baloo,88,1076.0,False,1997
3313,tt0120090,Secrets of the Heart,Secretos del corazón,105,1828.0,True,1997
3317,tt0120133,A Simple Wish,,89,5422.0,False,1997
3318,tt0120142,The Sixth Man,The Sixth Man,107,5763.0,False,1997
3322,tt0120207,Steel,,97,13628.0,False,1997
3349,tt0120723,Kissing a Fool,,93,5264.0,False,1998
3350,tt0120725,Krippendorf's Tribe,,94,5465.0,False,1998
3360,tt0120802,The Red Violin,Le violon rouge,130,32653.0,True,1998
3380,tt0123328,Made in Hong Kong,Heung Gong jai jo,109,2329.0,True,1997
3390,tt0125510,Splatter University,Splatter University,78,1704.0,False,1984
3393,tt0125678,Bongwater,,97,4413.0,False,1998
3394,tt0126029,Shrek,Shrek,90,644399.0,True,2001
3405,tt0127919,Tale of the Mummy,,88,3239.0,False,1998
3421,tt0130529,Cane Toads: An Unnatural History,Cane Toads: An Unnatural History,47,1229.0,True,1988
3433,tt0133189,SLC Punk!,,97,28434.0,True,1998
3439,tt0134786,The Graduates,Liceenii,95,2120.0,True,1986
3477,tt0141907,Town & Country,Town & Country,104,4924.0,False,2001
3503,tt0146336,Urban Legend,,99,64388.0,False,1998
3506,tt0147612,Happiness,Happiness,134,68804.0,True,1998
3512,tt0150230,The Cruise,The Cruise,76,1778.0,True,1998
3523,tt0155722,Gloomy Sunday,Gloomy Sunday - Ein Lied von Liebe und Tod,112,7689.0,True,1999
3529,tt0156639,The Big Tease,,86,2604.0,False,1999
3562,tt0163983,Bless the Child,Bless the Child,107,14493.0,False,2000
3571,tt0165454,The Runner,The Runner,94,1183.0,False,1999
3592,tt0167400,Time to Love,,89,4972.0,True,1965
3593,tt0167423,Diamonds,,91,1665.0,False,1999
3595,tt0167825,Chicken Park,,98,1320.0,False,1994
3598,tt0168172,Simon Sez,Simon Sez,85,6955.0,False,1999
3604,tt0169145,Cabaret Balkan,Bure baruta,102,5044.0,True,1998
3612,tt0172234,Chaahat,Chaahat,151,2786.0,False,1996
3621,tt0173714,Cats,,120,5340.0,True,1998
3626,tt0174856,The Hurricane,,146,94995.0,True,1999
3675,tt0185481,Neo Tokyo,Meikyû monogatari,50,3441.0,True,1987
3685,tt0187859,Genghis Blues,,88,1360.0,True,1999
3688,tt0188404,Dexter the Dragon & Bumble the Bear,,84,1549.0,True,1983
3702,tt0192255,The Little Vampire,The Little Vampire,95,10313.0,False,2000
3705,tt0192701,Turbulence 2: Fear of Flying,Turbulence 2: Fear of Flying,101,2181.0,False,1999
3708,tt0192949,Stardom,,100,1724.0,False,2000
3709,tt0193560,Texas Rangers,Texas Rangers,90,5877.0,False,2001
3726,tt0199650,Jill Rips,Jill Rips,94,1004.0,False,2000
3727,tt0199753,Red Planet,Red Planet,106,56959.0,False,2000
3734,tt0201290,The Underground Comedy Movie,,88,2663.0,False,1999
3742,tt0203166,Together,,106,22489.0,True,2000
3757,tt0208196,Happy Accidents,Happy Accidents,110,9774.0,True,2000
3758,tt0208675,Compassionate Sex,Sexo por compasión,109,1257.0,True,2000
3780,tt0212815,Big Eden,,118,4412.0,True,2000
3786,tt0215517,Angoor,Angoor,131,5138.0,True,1982
3788,tt0216787,The Taste of Others,Le goût des autres,112,9628.0,True,2000
3790,tt0216841,Jet Set,,106,1025.0,False,2000
3792,tt0217355,Dancing at the Blue Iguana,Dancing at the Blue Iguana,123,3895.0,False,2000
3795,tt0217756,Ready to Rumble,,107,14109.0,False,2000
3798,tt0218625,The St. Francisville Experiment,,79,1609.0,False,2000
3810,tt0225009,964 Pinocchio,964 Pinocchio,97,1742.0,False,1991
3811,tt0225029,Aflatoon,Aflatoon,153,1327.0,False,1997
3840,tt0235060,The Road Home,Wo de fu qin mu qin,89,12951.0,True,1999
3841,tt0235154,6ixtynin9,Ruang talok 69,118,2052.0,True,1999
3843,tt0236126,A Crack in the Floor,A Crack in the Floor,90,1160.0,False,2001
3855,tt0239395,Cats & Dogs,,87,58527.0,False,2001
3858,tt0240200,Water,Water,117,14719.0,True,2005
3890,tt0245712,Amores perros,Amores perros,154,233725.0,True,2000
3899,tt0247586,Nine Queens,Nueve reinas,114,51698.0,True,2000
3915,tt0249795,Mayabazar,Maya Bazaar,192,4704.0,True,1957
3927,tt0252360,Davaci,Davaci,79,3099.0,True,1987
3936,tt0252611,Korkusuz Korkak,,77,6490.0,True,1979
3952,tt0254683,Phool Aur Kaante,,173,1418.0,False,1991
3956,tt0255306,Kilukkam,,155,3870.0,True,1991
3963,tt0256858,Killers,,97,1145.0,False,1996
3996,tt0263728,Megiddo: The Omega Code 2,Megiddo: The Omega Code 2,104,2748.0,False,2001
4001,tt0264689,Home Room,,133,3275.0,True,2002
4078,tt0279895,My Best Friend,,104,1034.0,False,2001
4100,tt0282599,Il Mare,,105,8645.0,True,2000
4105,tt0283283,Millennium Mambo,Qianxi mànbo,119,5127.0,True,2001
4106,tt0283453,Lost Junction,Lost Junction,95,1217.0,False,2003
4137,tt0289879,The Butterfly Effect,The Butterfly Effect,113,470867.0,True,2004
4139,tt0289992,The Life of David Gale,,130,117093.0,True,2003
4140,tt0290212,Full Frontal,,101,10990.0,False,2002
4151,tt0292542,Son of the Bride,,123,15380.0,True,2001
4170,tt0298203,8 Mile,,110,269808.0,True,2002
4181,tt0301050,Bolivia,,75,1146.0,True,1999
4185,tt0301470,Jeepers Creepers 2,,106,62519.0,False,2003
4207,tt0305669,Bringing Down the House,Bringing Down the House,105,36173.0,False,2003
4214,tt0306909,Public Enemy,Gonggongui jeog,138,2204.0,True,2002
4216,tt0307116,Maa Tujhhe Salaam,,162,1186.0,False,2002
4225,tt0308208,Ballistic: Ecks vs. Sever,Ballistic: Ecks vs. Sever,91,19869.0,False,2002
4246,tt0312941,My Life as McDull,,75,1094.0,True,2001
4258,tt0314806,Tupac Shakur: Thug Angel,Tupac Shakur: Thug Angel,92,1091.0,True,2002
4300,tt0326856,Envy,Envy,99,30750.0,False,2004
4301,tt0326900,Good Boy,,88,4368.0,False,2003
4308,tt0327437,Around the World in 80 Days,Around the World in 80 Days,120,88099.0,False,2004
4313,tt0328099,Malibu's Most Wanted,,86,19215.0,False,2003
4314,tt0328720,The Collingswood Story,The Collingswood Story,80,1490.0,False,2002
4330,tt0331933,Man of the House,Man of the House,100,23612.0,False,2005
4353,tt0338135,The Barbarian Invasions,,99,28946.0,True,2003
